,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s2,S 67,3,9591,9.591,0.2749999999999986,0
61,s2,S 67,3,23468,23.468,0.7759999999999998,0
92,s2,S 67,3,34887,34.887,0.48499999999999943,0
98,s2,S 67,3,37335,37.335,0.42600000000000193,0
136,s2,S 67,3,51208,51.208,0.08899999999999864,0
143,s2,S 67,3,53651,53.651,0.02200000000000557,0
185,s2,S 67,3,69163,69.163,0.4829999999999899,0
216,s2,S 67,3,79767,79.767,0.2259999999999991,0
239,s2,S 67,3,87929,87.929,0.022999999999996135,0
252,s2,S 67,3,92824,92.824,0.7360000000000042,0
265,s2,S 67,3,97722,97.722,0.625,0
272,s2,S 67,3,100166,100.166,0.5559999999999974,0
279,s2,S 67,3,102614,102.614,0.1740000000000066,0
299,s2,S 67,3,109959,109.959,0.3149999999999977,0
307,s2,S 67,3,113225,113.225,0.242999999999995,0
