,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
13,response,S136,8,7342,7.342,0.43599999999999994
148,response,S136,8,57259,57.259,0.47800000000000153
250,response,S136,8,93944,93.944,0.37400000000000944
284,response,S136,8,107018,107.018,0.0730000000000075
