,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 70,6,1601,1.601,0.8099999999999999,1
4,s2,S 70,6,3235,3.235,0.8169999999999997,1
11,s2,S 70,6,5682,5.682,0.29800000000000004,1
16,s2,S 70,6,7320,7.32,0.26200000000000045,1
21,s2,S 70,6,8945,8.945,0.21600000000000108,1
28,s2,S 70,6,11394,11.394,0.16300000000000026,1
33,s2,S 70,6,13027,13.027,0.12599999999999945,1
45,s2,S 70,6,17111,17.111,0.022000000000002018,1
53,s2,S 70,6,20373,20.373,0.7840000000000025,1
58,s2,S 70,6,22005,22.005,0.7379999999999995,1
63,s2,S 70,6,23636,23.636,0.7010000000000005,1
68,s2,S 70,6,25263,25.263,0.6539999999999999,1
83,s2,S 70,6,30978,30.978,0.5150000000000006,1
90,s2,S 70,6,33430,33.43,0.45700000000000074,1
111,s2,S 70,6,41588,41.588,0.2640000000000029,1
123,s2,S 70,6,45662,45.662,0.14999999999999858,1
128,s2,S 70,6,47299,47.299,0.11999999999999744,1
133,s2,S 70,6,48933,48.933,0.08200000000000074,1
138,s2,S 70,6,50563,50.563,0.03999999999999915,1
151,s2,S 70,6,56276,56.276,0.7310000000000016,1
156,s2,S 70,6,57904,57.904,0.6920000000000002,1
169,s2,S 70,6,62803,62.803,0.5779999999999959,1
182,s2,S 70,6,67698,67.698,0.45299999999998875,1
195,s2,S 70,6,72596,72.596,0.3329999999999984,1
200,s2,S 70,6,74219,74.219,0.2839999999999918,1
205,s2,S 70,6,75852,75.852,0.25,1
233,s2,S 70,6,86462,86.462,0.811000000000007,0
245,s2,S 70,6,91358,91.358,0.7040000000000077,1
250,s2,S 70,6,92986,92.986,0.666000000000011,1
255,s2,S 70,6,94624,94.624,0.6319999999999908,1
266,s2,S 70,6,98704,98.704,0.5269999999999868,1
273,s2,S 70,6,101148,101.148,0.465999999999994,1
280,s2,S 70,6,103596,103.596,0.4060000000000059,1
289,s2,S 70,6,106864,106.864,0.3269999999999982,1
296,s2,S 70,6,109315,109.315,0.2749999999999915,1
301,s2,S 70,6,110942,110.942,0.2289999999999992,1
310,s2,S 70,6,114203,114.203,0.13900000000001,0
322,s2,S 70,6,119099,119.099,0.025000000000005684,1
