,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 72,8,2502,2.502,0.8199999999999998,1
10,s2,S 72,8,5764,5.764,0.30900000000000016,1
17,s2,S 72,8,8212,8.212,0.2469999999999999,1
30,s2,S 72,8,13108,13.108,0.12600000000000122,1
35,s2,S 72,8,14740,14.74,0.08300000000000018,1
53,s2,S 72,8,22085,22.085,0.7439999999999998,1
57,s2,S 72,8,23717,23.717,0.6980000000000004,1
70,s2,S 72,8,28609,28.609,0.5790000000000006,1
77,s2,S 72,8,31057,31.057,0.5199999999999996,1
82,s2,S 72,8,32691,32.691,0.47800000000000153,1
96,s2,S 72,8,37580,37.58,0.35600000000000165,1
105,s2,S 72,8,40852,40.852,0.2769999999999939,1
129,s2,S 72,8,49820,49.82,0.054000000000002046,1
143,s2,S 72,8,55535,55.535,0.7489999999999952,1
150,s2,S 72,8,57979,57.979,0.6850000000000023,1
161,s2,S 72,8,62062,62.062,0.5959999999999965,1
174,s2,S 72,8,66960,66.96,0.4759999999999991,1
179,s2,S 72,8,68595,68.595,0.4380000000000024,1
188,s2,S 72,8,71853,71.853,0.35299999999999443,1
201,s2,S 72,8,76753,76.753,0.23699999999999477,1
206,s2,S 72,8,78387,78.387,0.19299999999999784,1
220,s2,S 72,8,83279,83.279,0.0759999999999934,1
227,s2,S 72,8,85727,85.727,0.009000000000000341,1
231,s2,S 72,8,87363,87.363,0.5879999999999939,1
242,s2,S 72,8,91433,91.433,0.7010000000000076,1
253,s2,S 72,8,95516,95.516,0.6020000000000039,1
264,s2,S 72,8,99595,99.595,0.5030000000000001,1
285,s2,S 72,8,107760,107.76,0.3090000000000117,1
300,s2,S 72,8,113466,113.466,0.16499999999999204,1
312,s2,S 72,8,117547,117.547,0.06300000000000239,1
319,s2,S 72,8,119997,119.997,0.0049999999999954525,1
