,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 69,5,2480,2.48,0.8180000000000001,1
6,s2,S 69,5,4116,4.116,0.34199999999999964,0
12,s2,S 69,5,6559,6.559,0.2810000000000006,1
20,s2,S 69,5,9005,9.005,0.14200000000000124,1
25,s2,S 69,5,10642,10.642,0.17999999999999972,1
46,s2,S 69,5,18796,18.796,0.8060000000000009,1
53,s2,S 69,5,21245,21.245,0.7510000000000012,1
58,s2,S 69,5,22882,22.882,0.7190000000000012,1
70,s2,S 69,5,26956,26.956,0.6080000000000005,1
75,s2,S 69,5,28589,28.589,0.5749999999999993,1
88,s2,S 69,5,33490,33.49,0.46300000000000097,1
99,s2,S 69,5,37568,37.568,0.357999999999997,1
112,s2,S 69,5,42462,42.462,0.23700000000000188,1
133,s2,S 69,5,49804,49.804,0.04899999999999949,1
145,s2,S 69,5,54705,54.705,0.7710000000000008,1
152,s2,S 69,5,57154,57.154,0.7210000000000036,1
157,s2,S 69,5,58783,58.783,0.6750000000000043,1
170,s2,S 69,5,63678,63.678,0.5479999999999947,1
177,s2,S 69,5,66129,66.129,0.4930000000000092,1
182,s2,S 69,5,67754,67.754,0.4519999999999982,1
195,s2,S 69,5,72652,72.652,0.3299999999999983,1
206,s2,S 69,5,76733,76.733,0.22800000000000864,1
215,s2,S 69,5,79998,79.998,0.15100000000001046,0
230,s2,S 69,5,85714,85.714,0.016999999999995907,1
236,s2,S 69,5,88157,88.157,0.7860000000000014,1
241,s2,S 69,5,89788,89.788,0.7459999999999951,1
250,s2,S 69,5,93056,93.056,0.6659999999999968,1
255,s2,S 69,5,94688,94.688,0.6329999999999956,1
260,s2,S 69,5,96316,96.316,0.5900000000000034,1
271,s2,S 69,5,100402,100.402,0.49500000000000455,1
284,s2,S 69,5,105296,105.296,0.3710000000000093,1
293,s2,S 69,5,108560,108.56,0.2879999999999967,1
316,s2,S 69,5,117532,117.532,0.06399999999999295,1
324,s2,S 69,5,119979,119.979,0.0010000000000047748,1
