,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s1,S  8,8,8094,8.094,0.5689999999999991,0
63,s1,S  8,8,24815,24.815,0.15900000000000247,0
91,s1,S  8,8,34841,34.841,0.3990000000000009,0
118,s1,S  8,8,44872,44.872,0.6310000000000002,0
122,s1,S  8,8,46550,46.55,0.6799999999999997,2
143,s1,S  8,8,54074,54.074,0.047999999999994714,0
156,s1,S  8,8,59085,59.085,0.15800000000000125,0
192,s1,S  8,8,72460,72.46,0.47699999999998965,0
199,s1,S  8,8,74976,74.976,0.5510000000000019,0
208,s1,S  8,8,78313,78.313,0.6230000000000047,2
234,s1,S  8,8,87512,87.512,0.03100000000000591,0
248,s1,S  8,8,92523,92.523,0.1460000000000008,0
261,s1,S  8,8,97548,97.548,0.27599999999999625,0
319,s1,S  8,8,118446,118.446,0.7759999999999962,0
