,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
193,response,S131,3,73443,73.443,0.1039999999999992
218,response,S131,3,82679,82.679,0.492999999999995
219,response,S131,3,82702,82.702,0.022999999999996135
255,response,S131,3,94456,94.456,0.03100000000000591
