,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 72,8,3564,3.564,0.8159999999999998,1
12,s2,S 72,8,6822,6.822,0.27700000000000014,1
19,s2,S 72,8,9274,9.274,0.2209999999999983,1
26,s2,S 72,8,11719,11.719,0.15499999999999936,1
37,s2,S 72,8,15803,15.803,0.06600000000000072,1
42,s2,S 72,8,17436,17.436,0.02400000000000091,1
47,s2,S 72,8,19067,19.067,0.815999999999999,1
58,s2,S 72,8,23147,23.147,0.7199999999999989,1
63,s2,S 72,8,24773,24.773,0.6769999999999996,1
98,s2,S 72,8,38651,38.651,0.3410000000000011,1
109,s2,S 72,8,42731,42.731,0.2360000000000042,1
118,s2,S 72,8,45997,45.997,0.15899999999999892,1
123,s2,S 72,8,47628,47.628,0.12100000000000222,1
128,s2,S 72,8,49258,49.258,0.08100000000000307,1
133,s2,S 72,8,50885,50.885,0.03399999999999892,1
137,s2,S 72,8,52521,52.521,0.8160000000000025,1
156,s2,S 72,8,59862,59.862,0.6550000000000011,1
165,s2,S 72,8,63125,63.125,0.5720000000000027,1
170,s2,S 72,8,64762,64.762,0.5319999999999965,1
183,s2,S 72,8,69655,69.655,0.4140000000000015,1
188,s2,S 72,8,71289,71.289,0.3790000000000049,1
197,s2,S 72,8,74555,74.555,0.2990000000000066,1
208,s2,S 72,8,78627,78.627,0.1909999999999883,1
213,s2,S 72,8,80267,80.267,0.1599999999999966,1
228,s2,S 72,8,85979,85.979,0.021000000000000796,1
232,s2,S 72,8,87606,87.606,0.8089999999999975,1
243,s2,S 72,8,91688,91.688,0.7090000000000032,1
274,s2,S 72,8,103921,103.921,0.4070000000000107,1
289,s2,S 72,8,109637,109.637,0.2639999999999958,1
300,s2,S 72,8,113717,113.717,0.1700000000000017,1
