,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S137,9,1968,3.936,0.6320000000000001,1
16,response,S137,9,4469,8.938,0.30799999999999983,1
23,response,S137,9,5724,11.448,0.36400000000000077,1
28,response,S137,9,6607,13.214,0.5020000000000007,1
39,response,S137,9,8567,17.134,0.33800000000000097,1
46,response,S137,9,9880,19.76,0.522000000000002,1
56,response,S137,9,11634,23.268,0.7319999999999993,1
67,response,S137,9,13670,27.34,0.6320000000000014,1
76,response,S137,9,15322,30.644,0.5939999999999976,1
85,response,S137,9,16724,33.448,0.04399999999999693,1
91,response,S137,9,17790,35.58,0.021999999999998465,1
102,response,S137,9,19988,39.976,0.33200000000000074,1
113,response,S137,9,21975,43.95,0.23000000000000398,1
122,response,S137,9,23670,47.34,0.3540000000000063,1
131,response,S137,9,25415,50.83,0.5820000000000007,1
302,response,S137,9,58064,116.128,0.6020000000000039,1
