,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 73,9,2278,4.556,0.41999999999999993,0
32,s2,S 73,9,7172,14.344,0.17199999999999882,0
48,s2,S 73,9,10026,20.052,0.030000000000001137,0
72,s2,S 73,9,14516,29.032,0.6499999999999986,0
93,s2,S 73,9,18186,36.372,0.4660000000000011,0
115,s2,S 73,9,22266,44.532,0.26199999999999335,0
126,s2,S 73,9,24307,48.614,0.16599999999999682,0
135,s2,S 73,9,25940,51.88,0.09200000000000585,0
150,s2,S 73,9,29205,58.41,0.7639999999999958,0
279,s2,S 73,9,53275,106.55,0.4239999999999924,0
293,s2,S 73,9,56129,112.258,0.2779999999999916,0
