,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 73,9,1502,3.004,0.81,0
13,s2,S 73,9,3950,7.9,0.258,1
20,s2,S 73,9,5176,10.352,0.20599999999999952,1
33,s2,S 73,9,7621,15.242,0.07800000000000118,1
41,s2,S 73,9,9253,18.506,0.8099999999999987,0
51,s2,S 73,9,11294,22.588,0.7379999999999995,1
58,s2,S 73,9,12517,25.034,0.6699999999999982,1
75,s2,S 73,9,15781,31.562,0.5100000000000016,1
86,s2,S 73,9,17825,35.65,0.42199999999999704,1
93,s2,S 73,9,19048,38.096,0.35999999999999943,1
104,s2,S 73,9,21088,42.176,0.25800000000000267,0
111,s2,S 73,9,22309,44.618,0.19200000000000017,0
118,s2,S 73,9,23536,47.072,0.14400000000000546,1
125,s2,S 73,9,24756,49.512,0.07000000000000028,1
145,s2,S 73,9,28839,57.678,0.715999999999994,1
154,s2,S 73,9,30468,60.936,0.6280000000000001,1
169,s2,S 73,9,33327,66.654,0.49799999999999045,1
176,s2,S 73,9,34548,69.096,0.4240000000000066,1
193,s2,S 73,9,37815,75.63,0.27599999999999625,1
208,s2,S 73,9,40668,81.336,0.12999999999999545,1
219,s2,S 73,9,42708,85.416,0.027999999999991587,1
231,s2,S 73,9,45156,90.312,0.7399999999999949,0
242,s2,S 73,9,47606,95.212,0.632000000000005,1
249,s2,S 73,9,48827,97.654,0.5660000000000025,1
256,s2,S 73,9,50051,100.102,0.5040000000000049,1
275,s2,S 73,9,53723,107.446,0.3259999999999934,1
290,s2,S 73,9,56582,113.164,0.1880000000000024,1
301,s2,S 73,9,58621,117.242,0.09000000000000341,1
310,s2,S 73,9,60250,120.5,0.0040000000000048885,1
