,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,response,S137,9,4228,8.456,0.5559999999999992,1
22,response,S137,9,5576,11.152,0.1659999999999986,1
34,response,S137,9,7950,15.9,0.6579999999999995,1
53,response,S137,9,11603,23.206,0.5180000000000007,1
60,response,S137,9,12886,25.772,0.5719999999999992,1
77,response,S137,9,16178,32.356,0.46799999999999997,1
88,response,S137,9,18221,36.442,0.37400000000000233,1
95,response,S137,9,19442,38.884,0.31400000000000006,1
120,response,S137,9,23916,47.832,0.06400000000000006,1
126,response,S137,9,25123,50.246,0.7340000000000018,1
147,response,S137,9,29089,58.178,0.37999999999999545,1
156,response,S137,9,30787,61.574,0.42799999999999727,1
171,response,S137,9,33584,67.168,0.17200000000001125,1
178,response,S137,9,34894,69.788,0.2819999999999965,1
195,response,S137,9,38191,76.382,0.19400000000000261,1
209,response,S137,9,40983,81.966,0.6299999999999955,1
222,response,S137,9,43136,86.272,0.038000000000010914,1
244,response,S137,9,47911,95.822,0.39799999999999613,1
251,response,S137,9,49130,98.26,0.33800000000000807,1
259,response,S137,9,50491,100.982,0.060000000000002274,1
277,response,S137,9,54078,108.156,0.20000000000000284,1
293,response,S137,9,57022,114.044,0.06399999999999295,1
302,response,S137,9,58942,117.884,0.6419999999999959,1
311,response,S137,9,60572,121.144,0.6440000000000055,1
