,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
21,s1,S  4,4,5118,10.236,0.6160000000000014,0
39,s1,S  4,4,8462,16.924,0.7779999999999987,0
54,s1,S  4,4,11388,22.776,0.09799999999999898,0
79,s1,S  4,4,15987,31.974,0.3180000000000014,0
122,s1,S  4,4,23926,47.852,0.6939999999999955,0
167,s1,S  4,4,31866,63.732,0.2639999999999958,0
193,s1,S  4,4,36467,72.934,0.4899999999999949,0
220,s1,S  4,4,41481,82.962,0.7180000000000035,0
250,s1,S  4,4,46496,92.992,0.14200000000001012,0
294,s1,S  4,4,54438,108.876,0.5220000000000056,0
308,s1,S  4,4,56950,113.9,0.6540000000000106,0
317,s1,S  4,4,58622,117.244,0.7339999999999947,0
