,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 65,1,1460,2.92,0.8159999999999998,1
10,s2,S 65,1,3092,6.184,0.3020000000000005,1
17,s2,S 65,1,4317,8.634,0.2480000000000011,1
24,s2,S 65,1,5537,11.074,0.17999999999999972,1
29,s2,S 65,1,6352,12.704,0.1379999999999999,1
34,s2,S 65,1,7171,14.342,0.10599999999999987,1
46,s2,S 65,1,9619,19.238,0.8140000000000001,1
55,s2,S 65,1,11251,22.502,0.7360000000000007,1
66,s2,S 65,1,13291,26.582,0.6440000000000019,1
75,s2,S 65,1,14922,29.844,0.5579999999999998,0
80,s2,S 65,1,15736,31.472,0.5160000000000018,1
93,s2,S 65,1,18186,36.372,0.39800000000000324,1
100,s2,S 65,1,19410,38.82,0.3359999999999985,1
105,s2,S 65,1,20226,40.452,0.2959999999999994,0
114,s2,S 65,1,21857,43.714,0.21799999999999642,1
131,s2,S 65,1,25122,50.244,0.06199999999999761,1
137,s2,S 65,1,26344,52.688,0.8140000000000001,1
142,s2,S 65,1,27163,54.326,0.7980000000000018,1
151,s2,S 65,1,28792,57.584,0.7100000000000009,1
160,s2,S 65,1,30424,60.848,0.6340000000000003,1
171,s2,S 65,1,32467,64.934,0.5319999999999965,1
182,s2,S 65,1,34505,69.01,0.4300000000000068,1
187,s2,S 65,1,35321,70.642,0.3919999999999959,1
192,s2,S 65,1,36136,72.272,0.347999999999999,1
203,s2,S 65,1,38174,76.348,0.25199999999999534,1
220,s2,S 65,1,41442,82.884,0.09199999999999875,1
232,s2,S 65,1,43887,87.774,0.8080000000000069,1
241,s2,S 65,1,45519,91.038,0.7199999999999989,1
258,s2,S 65,1,48785,97.57,0.5659999999999883,1
267,s2,S 65,1,50414,100.828,0.48400000000000887,1
286,s2,S 65,1,54086,108.172,0.2980000000000018,1
293,s2,S 65,1,55313,110.626,0.24800000000000466,1
318,s2,S 65,1,60208,120.416,0.003999999999990678,1
