,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  4,4,380,0.76,0.0,1
4,s1,S  4,4,1631,3.262,0.8340000000000001,1
13,s1,S  4,4,3306,6.612,0.4800000000000004,1
24,s1,S  4,4,5396,10.792,0.5860000000000003,1
37,s1,S  4,4,7904,15.808,0.7040000000000006,1
44,s1,S  4,4,9155,18.31,0.7560000000000002,0
55,s1,S  4,4,10827,21.654,0.02400000000000091,1
60,s1,S  4,4,11666,23.332,0.07400000000000162,1
65,s1,S  4,4,12499,24.998,0.10200000000000031,1
70,s1,S  4,4,13338,26.676,0.15399999999999991,0
79,s1,S  4,4,15011,30.022,0.22799999999999798,1
86,s1,S  4,4,16265,32.53,0.2959999999999994,1
107,s1,S  4,4,20442,40.884,0.490000000000002,0
117,s1,S  4,4,22114,44.228,0.5640000000000001,0
138,s1,S  4,4,26295,52.59,0.7700000000000031,1
143,s1,S  4,4,27129,54.258,0.8100000000000023,0
156,s1,S  4,4,29221,58.442,0.0940000000000012,1
161,s1,S  4,4,30056,60.112,0.13400000000000034,1
166,s1,S  4,4,30892,61.784,0.1739999999999995,1
173,s1,S  4,4,32148,64.296,0.23000000000000398,0
180,s1,S  4,4,33401,66.802,0.29400000000001114,0
185,s1,S  4,4,34234,68.468,0.3299999999999983,0
190,s1,S  4,4,35074,70.148,0.3719999999999999,1
195,s1,S  4,4,35907,71.814,0.4099999999999966,1
204,s1,S  4,4,37582,75.164,0.49200000000000443,1
211,s1,S  4,4,38836,77.672,0.5519999999999925,0
224,s1,S  4,4,41341,82.682,0.6680000000000064,0
229,s1,S  4,4,42179,84.358,0.5940000000000083,0
247,s1,S  4,4,45521,91.042,0.04999999999999716,1
252,s1,S  4,4,46357,92.714,0.09799999999999898,0
265,s1,S  4,4,48864,97.728,0.20999999999999375,0
284,s1,S  4,4,52629,105.258,0.39399999999999125,0
291,s1,S  4,4,53884,107.768,0.4579999999999984,0
307,s1,S  4,4,57224,114.448,0.6119999999999948,1
314,s1,S  4,4,58479,116.958,0.6779999999999973,0
319,s1,S  4,4,59315,118.63,0.563999999999993,0
