,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
20,s1,S  2,2,4571,9.142,0.5960000000000001,0
41,s1,S  2,2,8334,16.668,0.7719999999999985,0
52,s1,S  2,2,10423,20.846,0.05999999999999872,0
66,s1,S  2,2,12932,25.864,0.17999999999999972,0
97,s1,S  2,2,19202,38.404,0.48400000000000176,0
132,s1,S  2,2,25472,50.944,0.7780000000000058,0
159,s1,S  2,2,30485,60.97,0.20199999999999818,0
169,s1,S  2,2,32159,64.318,0.12000000000000455,0
183,s1,S  2,2,34669,69.338,0.41199999999999193,0
197,s1,S  2,2,37173,74.346,0.5240000000000009,0
227,s1,S  2,2,43027,86.054,0.8059999999999974,0
259,s1,S  2,2,48459,96.918,0.24800000000000466,0
284,s1,S  2,2,53060,106.12,0.46999999999999886,0
296,s1,S  2,2,55565,111.13,0.5899999999999892,0
307,s1,S  2,2,57658,115.316,0.6899999999999977,0
