,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
120,s1,S  3,3,24006,48.012,0.6480000000000032,0
124,s1,S  3,3,24839,49.678,0.6879999999999953,0
142,s1,S  3,3,28185,56.37,0.031999999999996476,0
151,s1,S  3,3,29858,59.716,0.12000000000000455,0
159,s1,S  3,3,31526,63.052,0.1880000000000024,0
167,s1,S  3,3,33198,66.396,0.2680000000000007,0
201,s1,S  3,3,39472,78.944,0.04000000000000625,0
217,s1,S  3,3,42398,84.796,0.6920000000000073,0
233,s1,S  3,3,45320,90.64,0.031999999999996476,0
241,s1,S  3,3,46992,93.984,0.117999999999995,0
278,s1,S  3,3,54516,109.032,0.4759999999999991,0
