,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s1,S  3,3,5633,11.266,0.6300000000000008,0
42,s1,S  3,3,9397,18.794,0.8140000000000001,0
81,s1,S  3,3,16083,32.166,0.3139999999999965,0
85,s1,S  3,3,16922,33.844,0.3620000000000019,0
95,s1,S  3,3,19010,38.02,0.4620000000000033,0
106,s1,S  3,3,21099,42.198,0.4720000000000013,0
124,s1,S  3,3,24445,48.89,0.6439999999999984,0
148,s1,S  3,3,28627,57.254,0.11199999999999477,0
159,s1,S  3,3,30715,61.43,0.20199999999999818,0
163,s1,S  3,3,31551,63.102,0.24199999999999733,0
180,s1,S  3,3,34893,69.786,0.17799999999999727,0
211,s1,S  3,3,40746,81.492,0.5260000000000105,0
215,s1,S  3,3,41581,83.162,0.7180000000000035,0
227,s1,S  3,3,43674,87.348,0.016000000000005343,0
232,s1,S  3,3,44507,89.014,0.04200000000000159,0
250,s1,S  3,3,48269,96.538,0.2259999999999991,0
268,s1,S  3,3,51616,103.232,0.39400000000000546,0
295,s1,S  3,3,57047,114.094,0.6419999999999959,2
300,s1,S  3,3,57886,115.772,0.6980000000000075,2
314,s1,S  3,3,60391,120.782,0.7800000000000011,0
