,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 66,2,1012,2.024,0.8140000000000001,1
4,s2,S 66,2,1827,3.654,0.8180000000000001,1
11,s2,S 66,2,3049,6.098,0.29800000000000004,1
16,s2,S 66,2,3866,7.732,0.258,1
25,s2,S 66,2,5498,10.996,0.18400000000000105,1
32,s2,S 66,2,6722,13.444,0.11800000000000033,1
37,s2,S 66,2,7537,15.074,0.08199999999999896,1
55,s2,S 66,2,11212,22.424,0.7459999999999987,1
60,s2,S 66,2,12028,24.056,0.6999999999999993,1
73,s2,S 66,2,14472,28.944,0.5679999999999978,1
82,s2,S 66,2,16107,32.214,0.5039999999999978,0
100,s2,S 66,2,19777,39.554,0.31800000000000495,1
107,s2,S 66,2,21000,42.0,0.2539999999999978,1
114,s2,S 66,2,22226,44.452,0.20199999999999818,1
121,s2,S 66,2,23452,46.904,0.1460000000000008,0
128,s2,S 66,2,24673,49.346,0.0759999999999934,1
136,s2,S 66,2,26304,52.608,0.8079999999999998,1
147,s2,S 66,2,28343,56.686,0.7299999999999969,1
154,s2,S 66,2,29569,59.138,0.6759999999999948,0
172,s2,S 66,2,32835,65.67,0.519999999999996,0
177,s2,S 66,2,33647,67.294,0.46999999999999886,1
186,s2,S 66,2,35283,70.566,0.3919999999999959,1
193,s2,S 66,2,36506,73.012,0.3359999999999985,1
204,s2,S 66,2,38544,77.088,0.2259999999999991,1
213,s2,S 66,2,40176,80.352,0.14800000000001035,1
220,s2,S 66,2,41401,82.802,0.08800000000000807,0
233,s2,S 66,2,44257,88.514,0.7879999999999967,0
237,s2,S 66,2,45075,90.15,0.7540000000000049,1
243,s2,S 66,2,45889,91.778,0.3100000000000023,1
250,s2,S 66,2,47112,94.224,0.6420000000000101,1
255,s2,S 66,2,47930,95.86,0.6119999999999948,1
262,s2,S 66,2,49150,98.3,0.5459999999999923,0
271,s2,S 66,2,50785,101.57,0.4679999999999893,1
278,s2,S 66,2,52007,104.014,0.3999999999999915,1
299,s2,S 66,2,56088,112.176,0.20199999999999818,1
