,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S129,1,1826,3.652,0.508,1
10,response,S129,1,3073,6.146,0.041999999999999815,1
17,response,S129,1,4355,8.71,0.10000000000000142,1
25,response,S129,1,5955,11.91,0.6099999999999994,1
34,response,S129,1,7563,15.126,0.5579999999999998,1
39,response,S129,1,8399,16.798,0.597999999999999,1
44,response,S129,1,9222,18.444,0.6179999999999986,1
55,response,S129,1,11231,22.462,0.477999999999998,1
66,response,S129,1,13380,26.76,0.5899999999999999,1
99,response,S129,1,19542,39.084,0.03800000000000381,1
114,response,S129,1,22695,45.39,0.6300000000000026,1
130,response,S129,1,25632,51.264,0.02200000000000557,1
142,response,S129,1,28084,56.168,0.740000000000002,1
154,response,S129,1,30026,60.052,0.4440000000000026,1
159,response,S129,1,30803,61.606,0.32800000000000296,1
164,response,S129,1,31650,63.3,0.347999999999999,1
171,response,S129,1,32873,65.746,0.2819999999999965,1
187,response,S129,1,36184,72.368,0.2219999999999942,1
196,response,S129,1,37795,75.59,0.10200000000000387,1
216,response,S129,1,41890,83.78,0.6760000000000019,1
221,response,S129,1,42705,85.41,0.6679999999999922,1
226,response,S129,1,43438,86.876,0.5080000000000098,1
247,response,S129,1,47139,94.278,0.3920000000000101,1
254,response,S129,1,48465,96.93,0.5360000000000014,1
263,response,S129,1,50095,100.19,0.4539999999999935,1
270,response,S129,1,51320,102.64,0.39400000000000546,1
283,response,S129,1,53737,107.474,0.21399999999999864,1
306,response,S129,1,58179,116.358,0.6159999999999997,1
319,response,S129,1,60628,121.256,0.6119999999999948,1
