,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  3,3,1421,2.842,0.8360000000000003,1
8,s1,S  3,3,2673,5.346,0.44599999999999973,1
13,s1,S  3,3,3509,7.018,0.47799999999999976,1
18,s1,S  3,3,4344,8.688,0.5180000000000007,1
23,s1,S  3,3,5180,10.36,0.5599999999999987,1
34,s1,S  3,3,7273,14.546,0.6699999999999999,1
41,s1,S  3,3,8524,17.048,0.718,1
53,s1,S  3,3,10617,21.234,0.006000000000000227,1
60,s1,S  3,3,11871,23.742,0.06400000000000006,1
69,s1,S  3,3,13542,27.084,0.14399999999999835,1
92,s1,S  3,3,18142,36.284,0.37400000000000233,0
103,s1,S  3,3,20229,40.458,0.4619999999999962,0
114,s1,S  3,3,22317,44.634,0.5660000000000025,1
123,s1,S  3,3,23991,47.982,0.6460000000000008,0
128,s1,S  3,3,24826,49.652,0.6839999999999975,0
133,s1,S  3,3,25664,51.328,0.2080000000000055,1
145,s1,S  3,3,27756,55.512,0.012000000000000455,0
150,s1,S  3,3,28592,57.184,0.05999999999999517,0
157,s1,S  3,3,29843,59.686,0.11200000000000188,0
165,s1,S  3,3,31099,62.198,0.1700000000000017,0
173,s1,S  3,3,32770,65.54,0.25,1
180,s1,S  3,3,34021,68.042,0.30800000000000693,1
185,s1,S  3,3,34861,69.722,0.35999999999999943,0
190,s1,S  3,3,35694,71.388,0.3860000000000099,1
195,s1,S  3,3,36530,73.06,0.43200000000000216,1
206,s1,S  3,3,38620,77.24,0.5319999999999965,1
213,s1,S  3,3,39878,79.756,0.597999999999999,0
234,s1,S  3,3,44056,88.112,0.789999999999992,0
239,s1,S  3,3,44893,89.786,0.02200000000000557,0
245,s1,S  3,3,45728,91.456,0.06199999999999761,1
250,s1,S  3,3,46565,93.13,0.10199999999998965,1
255,s1,S  3,3,47400,94.8,0.14399999999999125,0
262,s1,S  3,3,48652,97.304,0.1980000000000075,0
267,s1,S  3,3,49489,98.978,0.20199999999999818,1
272,s1,S  3,3,50325,100.65,0.27200000000000557,1
283,s1,S  3,3,52415,104.83,0.3760000000000048,1
288,s1,S  3,3,53251,106.502,0.42199999999999704,1
295,s1,S  3,3,54504,109.008,0.4719999999999942,1
316,s1,S  3,3,58685,117.37,0.6820000000000022,1
