,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s2,S 72,8,562,1.124,0.0,0
4,s2,S 72,8,1788,3.576,0.8120000000000003,1
15,s2,S 72,8,3829,7.658,0.2680000000000007,1
20,s2,S 72,8,4644,9.288,0.2240000000000002,1
31,s2,S 72,8,6685,13.37,0.12199999999999989,1
36,s2,S 72,8,7500,15.0,0.0779999999999994,1
68,s2,S 72,8,14028,28.056,0.5980000000000025,0
75,s2,S 72,8,15249,30.498,0.5360000000000014,1
91,s2,S 72,8,18107,36.214,0.39799999999999613,0
100,s2,S 72,8,19737,39.474,0.31400000000000006,0
107,s2,S 72,8,20964,41.928,0.259999999999998,0
118,s2,S 72,8,23003,46.006,0.15400000000000347,1
123,s2,S 72,8,23817,47.634,0.11200000000000188,0
134,s2,S 72,8,25857,51.714,0.013999999999995794,0
142,s2,S 72,8,27491,54.982,0.7680000000000007,0
149,s2,S 72,8,28715,57.43,0.7100000000000009,0
158,s2,S 72,8,30345,60.69,0.6280000000000001,1
167,s2,S 72,8,31978,63.956,0.5519999999999996,1
194,s2,S 72,8,37282,74.564,0.2919999999999874,1
199,s2,S 72,8,38098,76.196,0.2540000000000049,0
222,s2,S 72,8,42585,85.17,0.034000000000006025,0
228,s2,S 72,8,43809,87.618,0.804000000000002,1
249,s2,S 72,8,47889,95.778,0.6020000000000039,0
259,s2,S 72,8,49930,99.86,0.5040000000000049,1
276,s2,S 72,8,53193,106.386,0.347999999999999,1
296,s2,S 72,8,56866,113.732,0.16400000000000148,0
303,s2,S 72,8,58088,116.176,0.10600000000000875,0
308,s2,S 72,8,58904,117.808,0.0660000000000025,0
