,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,response,S131,3,979,1.958,0.77,1
6,response,S131,3,2210,4.42,0.30400000000000027,1
19,response,S131,3,4681,9.362,0.34999999999999964,1
30,response,S131,3,6728,13.456,0.3620000000000001,1
68,response,S131,3,14355,28.71,0.1180000000000021,1
101,response,S131,3,20611,41.222,0.392000000000003,1
109,response,S131,3,21938,43.876,0.04399999999999693,1
113,response,S131,3,22745,45.49,0.5760000000000005,1
261,response,S131,3,51151,102.302,0.27600000000001046,1
287,response,S131,3,56078,112.156,0.3340000000000032,1
296,response,S131,3,57803,115.606,0.519999999999996,1
303,response,S131,3,59006,118.012,0.47799999999999443,1
310,response,S131,3,60367,120.734,0.75,1
