,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
20,s1,S  5,5,4644,9.288,0.5939999999999994,0
45,s1,S  5,5,9242,18.484,0.7860000000000014,0
66,s1,S  5,5,13007,26.014,0.17599999999999838,0
105,s1,S  5,5,20111,40.222,0.5159999999999982,0
134,s1,S  5,5,25546,51.092,0.7800000000000011,0
141,s1,S  5,5,26802,53.604,0.027999999999998693,0
154,s1,S  5,5,29307,58.614,0.14000000000000057,0
179,s1,S  5,5,33908,67.816,0.35600000000000875,0
183,s1,S  5,5,34744,69.488,0.4140000000000015,0
209,s1,S  5,5,39758,79.516,0.6480000000000103,0
231,s1,S  5,5,43521,87.042,0.013999999999995794,0
247,s1,S  5,5,46444,92.888,0.14200000000001012,0
259,s1,S  5,5,48537,97.074,0.25199999999999534,0
272,s1,S  5,5,51043,102.086,0.3719999999999999,0
298,s1,S  5,5,56059,112.118,0.6039999999999992,0
317,s1,S  5,5,59821,119.642,0.7879999999999967,0
