,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 68,4,2522,2.522,0.8179999999999998,1
6,s2,S 68,4,4156,4.156,0.34699999999999953,1
11,s2,S 68,4,5787,5.787,0.30799999999999983,1
16,s2,S 68,4,7419,7.419,0.26099999999999923,1
21,s2,S 68,4,9048,9.048,0.2159999999999993,1
28,s2,S 68,4,11500,11.5,0.1609999999999996,1
33,s2,S 68,4,13126,13.126,0.11899999999999977,1
38,s2,S 68,4,14760,14.76,0.07900000000000063,1
43,s2,S 68,4,16389,16.389,0.038999999999997925,1
51,s2,S 68,4,19660,19.66,0.8019999999999996,0
63,s2,S 68,4,24554,24.554,0.6759999999999984,1
82,s2,S 68,4,31896,31.896,0.4939999999999998,1
89,s2,S 68,4,34348,34.348,0.4380000000000024,0
99,s2,S 68,4,38422,38.422,0.3399999999999963,1
116,s2,S 68,4,44952,44.952,0.1739999999999995,1
125,s2,S 68,4,48220,48.22,0.10199999999999676,1
130,s2,S 68,4,49850,49.85,0.060000000000002274,0
141,s2,S 68,4,54742,54.742,0.7680000000000007,1
146,s2,S 68,4,56376,56.376,0.7379999999999995,1
151,s2,S 68,4,58010,58.01,0.6929999999999978,1
169,s2,S 68,4,64535,64.535,0.5359999999999943,1
182,s2,S 68,4,69428,69.428,0.40800000000000125,1
191,s2,S 68,4,72693,72.693,0.32800000000000296,1
202,s2,S 68,4,76775,76.775,0.2360000000000042,1
223,s2,S 68,4,84933,84.933,0.027000000000001023,1
231,s2,S 68,4,88196,88.196,0.7849999999999966,1
246,s2,S 68,4,93908,93.908,0.6430000000000007,1
255,s2,S 68,4,97174,97.174,0.5720000000000027,1
260,s2,S 68,4,98803,98.803,0.5240000000000009,1
267,s2,S 68,4,101250,101.25,0.4620000000000033,1
278,s2,S 68,4,105335,105.335,0.3739999999999952,1
289,s2,S 68,4,109415,109.415,0.2710000000000008,1
294,s2,S 68,4,111040,111.04,0.21700000000001296,1
303,s2,S 68,4,114305,114.305,0.14400000000000546,1
316,s2,S 68,4,119206,119.206,0.031999999999996476,1
