,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
19,s1,S  4,4,8785,8.785,0.5909999999999993,0
35,s1,S  4,4,14641,14.641,0.7409999999999997,0
49,s1,S  4,4,19654,19.654,0.04299999999999926,0
80,s1,S  4,4,31358,31.358,0.31599999999999895,0
84,s1,S  4,4,33029,33.029,0.3580000000000041,0
97,s1,S  4,4,38048,38.048,0.48100000000000165,0
131,s1,S  4,4,50584,50.584,0.7780000000000058,0
159,s1,S  4,4,60616,60.616,0.1980000000000004,0
203,s1,S  4,4,76496,76.496,0.5809999999999889,0
220,s1,S  4,4,83193,83.193,0.7469999999999999,0
242,s1,S  4,4,90716,90.716,0.10699999999999932,0
256,s1,S  4,4,95731,95.731,0.22799999999999443,0
262,s1,S  4,4,98241,98.241,0.2909999999999968,0
282,s1,S  4,4,105757,105.757,0.4660000000000082,0
304,s1,S  4,4,114124,114.124,0.6760000000000019,0
308,s1,S  4,4,115793,115.793,0.7120000000000033,0
