,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 65,1,4003,4.003,0.41300000000000026,0
19,s2,S 65,1,8894,8.894,0.28500000000000014,0
53,s2,S 65,1,21957,21.957,0.8079999999999998,0
81,s2,S 65,1,31746,31.746,0.5749999999999993,0
87,s2,S 65,1,34190,34.19,0.5090000000000003,0
113,s2,S 65,1,43979,43.979,0.259999999999998,0
135,s2,S 65,1,52145,52.145,0.07100000000000506,0
213,s2,S 65,1,80700,80.7,0.19599999999999795,0
221,s2,S 65,1,83966,83.966,0.12399999999999523,0
237,s2,S 65,1,89680,89.68,0.8200000000000074,0
250,s2,S 65,1,94578,94.578,0.7040000000000077,0
254,s2,S 65,1,96209,96.209,0.6599999999999966,0
278,s2,S 65,1,105179,105.179,0.4339999999999975,0
296,s2,S 65,1,111711,111.711,0.2809999999999917,0
