,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 70,6,2661,2.661,0.817,1
8,s2,S 70,6,5109,5.109,0.32699999999999996,1
13,s2,S 70,6,6741,6.741,0.2839999999999998,1
20,s2,S 70,6,9182,9.182,0.22199999999999953,1
25,s2,S 70,6,10820,10.82,0.18400000000000105,1
38,s2,S 70,6,15710,15.71,0.05400000000000027,1
43,s2,S 70,6,17342,17.342,0.019999999999999574,1
51,s2,S 70,6,20614,20.614,0.7850000000000001,1
58,s2,S 70,6,23061,23.061,0.7220000000000013,1
63,s2,S 70,6,24690,24.69,0.6730000000000018,1
68,s2,S 70,6,26322,26.322,0.634999999999998,1
75,s2,S 70,6,28770,28.77,0.5779999999999994,1
80,s2,S 70,6,30398,30.398,0.5289999999999999,1
87,s2,S 70,6,32854,32.854,0.48499999999999943,1
102,s2,S 70,6,38559,38.559,0.3369999999999962,1
111,s2,S 70,6,41829,41.829,0.2610000000000028,1
116,s2,S 70,6,43457,43.457,0.21300000000000097,1
123,s2,S 70,6,45909,45.909,0.16400000000000148,1
128,s2,S 70,6,47541,47.541,0.12599999999999767,1
139,s2,S 70,6,51619,51.619,0.015000000000000568,1
145,s2,S 70,6,54883,54.883,0.777000000000001,1
158,s2,S 70,6,59774,59.774,0.6460000000000008,1
167,s2,S 70,6,63039,63.039,0.5720000000000027,1
172,s2,S 70,6,64671,64.671,0.527000000000001,1
190,s2,S 70,6,71203,71.203,0.15900000000000603,0
206,s2,S 70,6,77728,77.728,0.21099999999999852,1
223,s2,S 70,6,84252,84.252,0.04399999999999693,1
229,s2,S 70,6,86699,86.699,0.8100000000000023,1
236,s2,S 70,6,89154,89.154,0.7659999999999911,1
245,s2,S 70,6,92419,92.419,0.6929999999999978,1
254,s2,S 70,6,95682,95.682,0.6150000000000091,1
259,s2,S 70,6,97309,97.309,0.563999999999993,1
274,s2,S 70,6,103024,103.024,0.43300000000000693,1
285,s2,S 70,6,107105,107.105,0.3329999999999984,1
292,s2,S 70,6,109550,109.55,0.2669999999999959,1
305,s2,S 70,6,114445,114.445,0.14099999999999113,1
310,s2,S 70,6,116077,116.077,0.1039999999999992,1
319,s2,S 70,6,119345,119.345,0.03300000000000125,1
