,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 73,9,5358,5.358,0.36599999999999966,0
24,s2,S 73,9,10263,10.263,0.2629999999999999,0
70,s2,S 73,9,27396,27.396,0.6690000000000005,0
119,s2,S 73,9,44527,44.527,0.24600000000000222,0
130,s2,S 73,9,48613,48.613,0.14799999999999613,0
145,s2,S 73,9,54317,54.317,0.0030000000000001137,0
148,s2,S 73,9,55949,55.949,0.8019999999999996,0
159,s2,S 73,9,60033,60.033,0.7070000000000007,0
163,s2,S 73,9,61661,61.661,0.6589999999999989,0
193,s2,S 73,9,72271,72.271,0.4000000000000057,0
202,s2,S 73,9,75537,75.537,0.32500000000000284,0
214,s2,S 73,9,80427,80.427,0.19400000000000261,0
242,s2,S 73,9,91035,91.035,0.7729999999999961,0
251,s2,S 73,9,94305,94.305,0.7020000000000124,0
259,s2,S 73,9,97566,97.566,0.6219999999999999,0
270,s2,S 73,9,101647,101.647,0.5150000000000006,0
294,s2,S 73,9,110620,110.62,0.29400000000001114,0
298,s2,S 73,9,112250,112.25,0.2530000000000001,0
