,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  8,8,1795,1.795,0.236,0
9,s1,S  8,8,2630,2.63,0.2549999999999999,0
32,s1,S  8,8,6810,6.81,0.3539999999999992,0
40,s1,S  8,8,8483,8.483,0.3960000000000008,0
52,s1,S  8,8,10572,10.572,0.03799999999999848,0
56,s1,S  8,8,11408,11.408,0.058999999999999275,0
67,s1,S  8,8,13501,13.501,0.11299999999999955,0
83,s1,S  8,8,16423,16.423,0.17999999999999972,0
102,s1,S  8,8,19768,19.768,0.26000000000000156,0
120,s1,S  8,8,23113,23.113,0.33899999999999864,0
136,s1,S  8,8,26037,26.037,0.4089999999999989,0
155,s1,S  8,8,29385,29.385,0.08400000000000318,0
169,s1,S  8,8,31891,31.891,0.14199999999999946,0
180,s1,S  8,8,33980,33.98,0.1909999999999954,0
193,s1,S  8,8,36490,36.49,0.25500000000000256,0
209,s1,S  8,8,39414,39.414,0.3200000000000003,0
220,s1,S  8,8,41505,41.505,0.3710000000000022,0
226,s1,S  8,8,42758,42.758,0.4030000000000058,0
255,s1,S  8,8,47774,47.774,0.11500000000000199,0
307,s1,S  8,8,57388,57.388,0.34199999999999875,0
