,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  5,5,498,0.498,0.0,0
3,s1,S  5,5,1752,1.752,0.4159999999999999,1
14,s1,S  5,5,3841,3.841,0.25100000000000033,1
21,s1,S  5,5,5095,5.095,0.27999999999999936,1
34,s1,S  5,5,7605,7.605,0.34000000000000075,1
39,s1,S  5,5,8443,8.443,0.363999999999999,1
51,s1,S  5,5,10532,10.532,0.0030000000000001137,1
68,s1,S  5,5,13876,13.876,0.08300000000000018,1
83,s1,S  5,5,16800,16.8,0.15500000000000114,1
88,s1,S  5,5,17637,17.637,0.17300000000000182,1
97,s1,S  5,5,19310,19.31,0.21499999999999986,1
106,s1,S  5,5,20979,20.979,0.2539999999999978,1
111,s1,S  5,5,21816,21.816,0.27399999999999736,1
120,s1,S  5,5,23489,23.489,0.31400000000000006,1
133,s1,S  5,5,25998,25.998,0.37700000000000244,1
138,s1,S  5,5,26834,26.834,0.3960000000000008,0
145,s1,S  5,5,28088,28.088,0.018000000000000682,1
156,s1,S  5,5,30175,30.175,0.062000000000001165,1
161,s1,S  5,5,31014,31.014,0.08599999999999852,1
168,s1,S  5,5,32265,32.265,0.11200000000000188,1
175,s1,S  5,5,33522,33.522,0.1490000000000009,1
182,s1,S  5,5,34775,34.775,0.17799999999999727,1
187,s1,S  5,5,35611,35.611,0.19899999999999807,1
200,s1,S  5,5,38119,38.119,0.25500000000000256,1
225,s1,S  5,5,43132,43.132,0.375,1
240,s1,S  5,5,45641,45.641,0.028999999999996362,1
261,s1,S  5,5,49824,49.824,0.1319999999999979,1
274,s1,S  5,5,52333,52.333,0.1909999999999954,1
293,s1,S  5,5,56091,56.091,0.28000000000000114,1
300,s1,S  5,5,57345,57.345,0.30700000000000216,1
304,s1,S  5,5,58184,58.184,0.33099999999999596,0
