,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
9,s2,S 69,5,2778,2.778,0.18900000000000006,0
18,s2,S 69,5,4406,4.406,0.14400000000000013,0
27,s2,S 69,5,6038,6.038,0.10400000000000009,0
45,s2,S 69,5,9304,9.304,0.025000000000000355,0
57,s2,S 69,5,11749,11.749,0.3819999999999997,0
117,s2,S 69,5,22768,22.768,0.11500000000000199,0
128,s2,S 69,5,24804,24.804,0.05999999999999872,0
151,s2,S 69,5,29293,29.293,0.370000000000001,0
179,s2,S 69,5,34191,34.191,0.17200000000000415,0
191,s2,S 69,5,36228,36.228,0.2010000000000005,0
212,s2,S 69,5,40308,40.308,0.10099999999999909,0
218,s2,S 69,5,41535,41.535,0.07299999999999329,0
231,s2,S 69,5,43981,43.981,0.011000000000002785,0
244,s2,S 69,5,46431,46.431,0.3709999999999951,0
250,s2,S 69,5,47652,47.652,0.33800000000000097,0
258,s2,S 69,5,49287,49.287,0.30299999999999727,0
267,s2,S 69,5,50920,50.92,0.2600000000000051,0
284,s2,S 69,5,54183,54.183,0.18200000000000216,0
312,s2,S 69,5,59486,59.486,0.047999999999994714,0
