,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S137,9,1668,3.336,0.5499999999999998,1
16,response,S137,9,4184,8.368,0.11800000000000033,1
22,response,S137,9,5378,10.756,0.6300000000000008,1
45,response,S137,9,9911,19.822,0.7059999999999995,1
60,response,S137,9,12671,25.342,0.36999999999999744,1
73,response,S137,9,15123,30.246,0.259999999999998,1
78,response,S137,9,16019,32.038,0.37799999999999656,1
101,response,S137,9,20481,40.962,0.10200000000000387,1
107,response,S137,9,21386,42.772,0.006000000000000227,1
126,response,S137,9,25356,50.712,0.6000000000000014,1
138,response,S137,9,27516,55.032,0.023999999999993804,1
150,response,S137,9,29861,59.722,0.46999999999999886,1
157,response,S137,9,31153,62.306,0.5479999999999947,1
163,response,S137,9,32012,64.024,0.044000000000004036,1
169,response,S137,9,33178,66.356,0.4159999999999968,1
180,response,S137,9,35109,70.218,0.09799999999999898,1
202,response,S137,9,39615,79.23,0.5580000000000069,1
211,response,S137,9,41270,82.54,0.612000000000009,1
216,response,S137,9,42085,84.17,0.6080000000000041,1
221,response,S137,9,42942,85.884,0.6839999999999975,1
234,response,S137,9,45255,90.51,0.3260000000000076,1
241,response,S137,9,46565,93.13,0.4399999999999977,1
248,response,S137,9,47802,95.604,0.4060000000000059,1
261,response,S137,9,50271,100.542,0.3299999999999983,1
273,response,S137,9,52257,104.514,0.12199999999999989,1
280,response,S137,9,53488,106.976,0.0759999999999934,1
285,response,S137,9,54349,108.698,0.12199999999999989,1
295,response,S137,9,56348,112.696,0.5759999999999934,1
310,response,S137,9,59169,118.338,0.5,1
317,response,S137,9,60458,120.916,0.6299999999999955,1
