,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,1322,2.644,0.8360000000000001,1
10,s1,S  5,5,2996,5.992,0.4660000000000002,0
18,s1,S  5,5,4668,9.336,0.548,0
27,s1,S  5,5,6340,12.68,0.023999999999999133,0
62,s1,S  5,5,13445,26.89,0.1460000000000008,0
66,s1,S  5,5,14280,28.56,0.1819999999999986,1
79,s1,S  5,5,16788,33.576,0.3100000000000023,0
83,s1,S  5,5,17622,35.244,0.347999999999999,0
103,s1,S  5,5,21802,43.604,0.5399999999999991,0
116,s1,S  5,5,24310,48.62,0.6639999999999944,0
129,s1,S  5,5,26821,53.642,0.7880000000000038,1
141,s1,S  5,5,28910,57.82,0.06799999999999784,0
149,s1,S  5,5,30584,61.168,0.15399999999999636,0
156,s1,S  5,5,31837,63.674,0.2119999999999962,0
164,s1,S  5,5,33507,67.014,0.2879999999999967,1
169,s1,S  5,5,34342,68.684,0.3340000000000032,0
177,s1,S  5,5,36017,72.034,0.41200000000000614,1
182,s1,S  5,5,36849,73.698,0.44199999999999307,0
187,s1,S  5,5,37685,75.37,0.48400000000000887,1
192,s1,S  5,5,38523,77.046,0.5320000000000107,1
203,s1,S  5,5,40616,81.232,0.6359999999999957,0
207,s1,S  5,5,41449,82.898,0.6739999999999924,1
212,s1,S  5,5,42285,84.57,0.7099999999999937,1
225,s1,S  5,5,44379,88.758,0.001999999999995339,1
230,s1,S  5,5,45213,90.426,0.0379999999999967,1
235,s1,S  5,5,46047,92.094,0.07399999999999807,1
246,s1,S  5,5,48139,96.278,0.1840000000000117,1
253,s1,S  5,5,49391,98.782,0.23799999999999955,1
266,s1,S  5,5,51899,103.798,0.3580000000000041,1
275,s1,S  5,5,53569,107.138,0.4280000000000115,1
282,s1,S  5,5,54826,109.652,0.5040000000000049,0
288,s1,S  5,5,56080,112.16,0.5579999999999927,1
303,s1,S  5,5,59006,118.012,0.6980000000000075,0
308,s1,S  5,5,59842,119.684,0.7339999999999947,0
