,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s2,S 73,9,3494,6.988,0.33000000000000007,0
31,s2,S 73,9,6760,13.52,0.1739999999999995,0
35,s2,S 73,9,7573,15.146,0.13400000000000034,0
47,s2,S 73,9,10021,20.042,0.014000000000002899,0
54,s2,S 73,9,11652,23.304,0.7619999999999969,0
81,s2,S 73,9,16549,33.098,0.5279999999999987,0
111,s2,S 73,9,22263,44.526,0.20600000000000307,0
123,s2,S 73,9,24299,48.598,0.10199999999999676,0
146,s2,S 73,9,28791,57.582,0.7680000000000007,0
171,s2,S 73,9,33278,66.556,0.5480000000000018,0
175,s2,S 73,9,34092,68.184,0.5039999999999907,0
190,s2,S 73,9,36949,73.898,0.3639999999999901,0
203,s2,S 73,9,39396,78.792,0.2459999999999951,0
212,s2,S 73,9,41030,82.06,0.16400000000000148,0
249,s2,S 73,9,48374,96.748,0.6380000000000052,0
268,s2,S 73,9,52043,104.086,0.4620000000000033,0
294,s2,S 73,9,56940,113.88,0.22399999999998954,0
309,s2,S 73,9,59795,119.59,0.08200000000000784,0
