,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  3,3,1416,2.832,0.8300000000000001,1
8,s1,S  3,3,2668,5.336,0.43400000000000016,1
15,s1,S  3,3,3924,7.848,0.49599999999999955,1
22,s1,S  3,3,5179,10.358,0.5600000000000005,1
29,s1,S  3,3,6432,12.864,0.6240000000000006,1
34,s1,S  3,3,7268,14.536,0.661999999999999,1
39,s1,S  3,3,8102,16.204,0.6960000000000015,0
50,s1,S  3,3,10195,20.39,0.804000000000002,0
57,s1,S  3,3,11446,22.892,0.038000000000000256,0
66,s1,S  3,3,13121,26.242,0.1280000000000001,1
73,s1,S  3,3,14372,28.744,0.18400000000000105,0
77,s1,S  3,3,15212,30.424,0.2339999999999982,1
84,s1,S  3,3,16466,32.932,0.2880000000000038,1
89,s1,S  3,3,17302,34.604,0.3299999999999983,0
108,s1,S  3,3,21064,42.128,0.5120000000000005,0
117,s1,S  3,3,22736,45.472,0.5940000000000012,1
122,s1,S  3,3,23570,47.14,0.6259999999999977,0
126,s1,S  3,3,24407,48.814,0.6659999999999968,0
149,s1,S  3,3,29007,58.014,0.07400000000000517,0
157,s1,S  3,3,30678,61.356,0.15400000000000347,0
162,s1,S  3,3,31513,63.026,0.19000000000000483,0
167,s1,S  3,3,32347,64.694,0.23000000000000398,1
176,s1,S  3,3,34020,68.04,0.3120000000000118,0
182,s1,S  3,3,35272,70.544,0.3639999999999901,0
188,s1,S  3,3,36528,73.056,0.43200000000000216,0
196,s1,S  3,3,38202,76.404,0.5139999999999958,1
207,s1,S  3,3,40290,80.58,0.6140000000000043,0
214,s1,S  3,3,41547,83.094,0.681999999999988,0
219,s1,S  3,3,42382,84.764,0.7059999999999889,0
227,s1,S  3,3,44053,88.106,0.7920000000000016,1
239,s1,S  3,3,46140,92.28,0.07800000000000296,1
248,s1,S  3,3,47813,95.626,0.15400000000001057,1
255,s1,S  3,3,49068,98.136,0.2219999999999942,0
265,s1,S  3,3,51156,102.312,0.31399999999999295,1
270,s1,S  3,3,51996,103.992,0.3580000000000041,0
274,s1,S  3,3,52828,105.656,0.39800000000001035,1
281,s1,S  3,3,54086,108.172,0.46399999999999864,0
287,s1,S  3,3,55339,110.678,0.5180000000000007,1
310,s1,S  3,3,59938,119.876,0.7400000000000091,0
