,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S131,3,2106,4.212,0.25799999999999956,1
14,response,S131,3,3741,7.482,0.17799999999999994,1
30,response,S131,3,6657,13.314,0.034000000000000696,1
48,response,S131,3,10209,20.418,0.5739999999999981,1
58,response,S131,3,11945,23.89,0.013999999999999346,1
64,response,S131,3,13135,26.27,0.5760000000000005,1
73,response,S131,3,14789,29.578,0.5380000000000003,1
84,response,S131,3,16730,33.46,0.24600000000000222,1
89,response,S131,3,17591,35.182,0.28999999999999915,1
102,response,S131,3,20032,40.064,0.15800000000000125,1
151,response,S131,3,29864,59.728,0.5940000000000012,1
166,response,S131,3,32667,65.334,0.35200000000000387,1
173,response,S131,3,33931,67.862,0.36999999999999034,1
186,response,S131,3,36406,72.812,0.3059999999999974,1
196,response,S131,3,38082,76.164,0.0660000000000025,1
217,response,S131,3,42471,84.942,0.6839999999999975,1
230,response,S131,3,44935,89.87,0.6380000000000052,1
240,response,S131,3,46656,93.312,0.07800000000000296,1
250,response,S131,3,48604,97.208,0.45600000000000307,1
303,response,S131,3,58808,117.616,0.7180000000000035,1
