,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
9,s1,S  2,2,3015,6.03,0.5140000000000002,0
18,s1,S  2,2,4689,9.378,0.5960000000000001,0
59,s1,S  2,2,12211,24.422,0.13599999999999923,0
86,s1,S  2,2,17231,34.462,0.3860000000000028,0
103,s1,S  2,2,20572,41.144,0.5399999999999991,0
154,s1,S  2,2,30187,60.374,0.1840000000000046,0
158,s1,S  2,2,31025,62.05,0.22399999999999665,0
173,s1,S  2,2,33950,67.9,0.36599999999999966,0
205,s1,S  2,2,40218,80.436,0.6580000000000013,0
216,s1,S  2,2,42307,84.614,0.7560000000000002,0
239,s1,S  2,2,46490,92.98,0.15200000000000102,0
259,s1,S  2,2,50253,100.506,0.3340000000000032,0
305,s1,S  2,2,59026,118.052,0.7460000000000093,0
