,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  9,9,1237,2.474,0.8320000000000003,1
8,s1,S  9,9,2491,4.982,0.44200000000000017,1
17,s1,S  9,9,4164,8.328,0.5239999999999991,1
22,s1,S  9,9,4998,9.996,0.5640000000000001,0
59,s1,S  9,9,12521,25.042,0.10400000000000276,1
68,s1,S  9,9,14196,28.392,0.19200000000000017,1
75,s1,S  9,9,15447,30.894,0.23999999999999844,1
86,s1,S  9,9,17541,35.082,0.3500000000000014,0
98,s1,S  9,9,20046,40.092,0.4619999999999962,1
103,s1,S  9,9,20885,41.77,0.5140000000000029,0
107,s1,S  9,9,21720,43.44,0.5539999999999949,1
114,s1,S  9,9,22972,45.944,0.6080000000000041,1
119,s1,S  9,9,23808,47.616,0.642000000000003,1
130,s1,S  9,9,25900,51.8,0.7479999999999976,0
137,s1,S  9,9,27155,54.31,0.8160000000000025,1
153,s1,S  9,9,30080,60.16,0.13599999999999568,1
158,s1,S  9,9,30915,61.83,0.16799999999999926,1
165,s1,S  9,9,32168,64.336,0.22799999999999443,1
184,s1,S  9,9,35929,71.858,0.4100000000000108,1
199,s1,S  9,9,38858,77.716,0.5599999999999881,1
206,s1,S  9,9,40110,80.22,0.6119999999999948,0
221,s1,S  9,9,43036,86.072,0.75,0
226,s1,S  9,9,43871,87.742,0.7160000000000082,0
231,s1,S  9,9,45129,90.258,0.04599999999999227,1
236,s1,S  9,9,45963,91.926,0.08200000000000784,0
243,s1,S  9,9,47217,94.434,0.13799999999999102,1
254,s1,S  9,9,49309,98.618,0.24399999999999977,1
271,s1,S  9,9,52650,105.3,0.39799999999999613,1
276,s1,S  9,9,53488,106.976,0.44599999999999795,0
284,s1,S  9,9,55156,110.312,0.5099999999999909,1
299,s1,S  9,9,58083,116.166,0.6580000000000013,1
