,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S130,2,2005,4.01,0.6659999999999999,1
38,response,S130,2,8433,16.866,0.4660000000000011,1
62,response,S130,2,13089,26.178,0.6380000000000017,1
102,response,S130,2,20815,41.63,0.20600000000000307,1
108,response,S130,2,21676,43.352,0.02599999999999625,1
136,response,S130,2,27339,54.678,0.7179999999999964,1
154,response,S130,2,30649,61.298,0.016000000000005343,1
167,response,S130,2,33090,66.18,0.006000000000000227,1
183,response,S130,2,36324,72.648,0.29599999999999227,1
190,response,S130,2,37556,75.112,0.25,1
210,response,S130,2,41595,83.19,0.695999999999998,1
230,response,S130,2,45716,91.432,0.686000000000007,1
242,response,S130,2,47748,95.496,0.5699999999999932,1
289,response,S130,2,56679,113.358,0.04200000000000159,1
309,response,S130,2,60747,121.494,0.6440000000000055,1
