,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 68,4,1814,3.628,0.8120000000000003,1
12,s2,S 68,4,3448,6.896,0.2839999999999998,1
17,s2,S 68,4,4261,8.522,0.23600000000000065,1
28,s2,S 68,4,6303,12.606,0.14599999999999902,1
35,s2,S 68,4,7527,15.054,0.08800000000000097,0
40,s2,S 68,4,8340,16.68,0.03999999999999915,1
48,s2,S 68,4,9974,19.948,0.8000000000000007,1
63,s2,S 68,4,12831,25.662,0.6559999999999988,0
71,s2,S 68,4,14463,28.926,0.5779999999999994,1
76,s2,S 68,4,15275,30.55,0.5360000000000014,0
80,s2,S 68,4,16094,32.188,0.4980000000000011,1
87,s2,S 68,4,17319,34.638,0.4399999999999977,0
106,s2,S 68,4,20988,41.976,0.25799999999999557,1
113,s2,S 68,4,22214,44.428,0.1939999999999955,1
124,s2,S 68,4,24255,48.51,0.1039999999999992,0
134,s2,S 68,4,26292,52.584,0.8120000000000047,1
145,s2,S 68,4,28331,56.662,0.7259999999999991,1
150,s2,S 68,4,29151,58.302,0.6940000000000026,1
161,s2,S 68,4,31189,62.378,0.5940000000000012,1
166,s2,S 68,4,32007,64.014,0.5539999999999949,1
177,s2,S 68,4,34043,68.086,0.44599999999999795,1
184,s2,S 68,4,35271,70.542,0.39400000000000546,1
205,s2,S 68,4,39347,78.694,0.1880000000000024,1
216,s2,S 68,4,41386,82.772,0.09000000000000341,0
223,s2,S 68,4,42613,85.226,0.031999999999996476,0
227,s2,S 68,4,43426,86.852,0.6060000000000088,0
231,s2,S 68,4,44243,88.486,0.784000000000006,0
243,s2,S 68,4,46694,93.388,0.6720000000000113,0
247,s2,S 68,4,47507,95.014,0.6239999999999952,1
256,s2,S 68,4,49141,98.282,0.5499999999999972,0
267,s2,S 68,4,51178,102.356,0.4379999999999882,1
278,s2,S 68,4,53219,106.438,0.3440000000000083,0
295,s2,S 68,4,56485,112.97,0.19199999999999307,0
