,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 65,1,1451,2.902,0.7840000000000003,1
7,s2,S 65,1,2267,4.534,0.34999999999999964,1
14,s2,S 65,1,3490,6.98,0.28800000000000026,1
19,s2,S 65,1,4305,8.61,0.2400000000000002,1
30,s2,S 65,1,6345,12.69,0.1399999999999988,0
34,s2,S 65,1,7161,14.322,0.10199999999999854,1
75,s2,S 65,1,15726,31.452,0.5100000000000016,1
82,s2,S 65,1,16952,33.904,0.4540000000000006,1
93,s2,S 65,1,18993,37.986,0.35599999999999454,1
102,s2,S 65,1,20627,41.254,0.28000000000000114,0
112,s2,S 65,1,22662,45.324,0.1699999999999946,0
120,s2,S 65,1,24298,48.596,0.09799999999999898,0
128,s2,S 65,1,25928,51.856,0.014000000000002899,1
136,s2,S 65,1,27561,55.122,0.7740000000000009,1
141,s2,S 65,1,28377,56.754,0.7319999999999993,1
146,s2,S 65,1,29190,58.38,0.6880000000000024,1
151,s2,S 65,1,30008,60.016,0.6539999999999964,1
156,s2,S 65,1,30822,61.644,0.607999999999997,1
167,s2,S 65,1,32866,65.732,0.5139999999999958,1
176,s2,S 65,1,34498,68.996,0.43200000000000216,1
181,s2,S 65,1,35312,70.624,0.39799999999999613,1
192,s2,S 65,1,37353,74.706,0.2980000000000018,1
199,s2,S 65,1,38575,77.15,0.2259999999999991,1
208,s2,S 65,1,40206,80.412,0.15400000000001057,1
213,s2,S 65,1,41024,82.048,0.11599999999999966,0
219,s2,S 65,1,42245,84.49,0.04200000000000159,0
224,s2,S 65,1,43471,86.942,0.813999999999993,1
229,s2,S 65,1,44288,88.576,0.7859999999999872,0
233,s2,S 65,1,45103,90.206,0.75,1
242,s2,S 65,1,46736,93.472,0.6639999999999873,1
247,s2,S 65,1,47550,95.1,0.6280000000000001,1
254,s2,S 65,1,48774,97.548,0.5679999999999978,1
273,s2,S 65,1,52447,104.894,0.39000000000000057,0
291,s2,S 65,1,56117,112.234,0.20199999999999818,1
298,s2,S 65,1,57340,114.68,0.13800000000000523,0
302,s2,S 65,1,58157,116.314,0.10199999999998965,0
306,s2,S 65,1,58976,117.952,0.06799999999999784,0
312,s2,S 65,1,60201,120.402,0.016000000000005343,0
