,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 69,5,457,0.914,0.41400000000000003,0
11,s2,S 69,5,2087,4.174,0.3320000000000003,0
38,s2,S 69,5,6986,13.972,0.09999999999999964,0
60,s2,S 69,5,11066,22.132,0.7340000000000018,0
86,s2,S 69,5,15958,31.916,0.4819999999999993,0
132,s2,S 69,5,24529,49.058,0.0660000000000025,0
172,s2,S 69,5,31870,63.74,0.5360000000000014,0
195,s2,S 69,5,35950,71.9,0.34199999999999875,0
219,s2,S 69,5,40438,80.876,0.11599999999999966,0
240,s2,S 69,5,44925,89.85,0.7339999999999947,0
261,s2,S 69,5,49007,98.014,0.5379999999999967,0
279,s2,S 69,5,52271,104.542,0.3780000000000001,0
293,s2,S 69,5,54718,109.436,0.2580000000000098,0
311,s2,S 69,5,57984,115.968,0.10200000000000387,0
