,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 67,3,3268,6.536,0.3439999999999994,0
19,s2,S 67,3,4490,8.98,0.29800000000000004,0
61,s2,S 67,3,12239,24.478,0.5720000000000027,0
70,s2,S 67,3,13871,27.742,0.6700000000000017,0
95,s2,S 67,3,18363,36.726,0.44999999999999574,0
105,s2,S 67,3,20402,40.804,0.35200000000000387,0
114,s2,S 67,3,22030,44.06,0.2600000000000051,0
131,s2,S 67,3,25294,50.588,0.10600000000000165,0
139,s2,S 67,3,26927,53.854,0.02599999999999625,0
142,s2,S 67,3,27746,55.492,0.8219999999999956,0
171,s2,S 67,3,33049,66.098,0.5679999999999978,0
231,s2,S 67,3,44471,88.942,0.003999999999990678,0
252,s2,S 67,3,48553,97.106,0.6400000000000006,0
262,s2,S 67,3,50590,101.18,0.5400000000000063,0
291,s2,S 67,3,55896,111.792,0.2819999999999965,0
303,s2,S 67,3,58341,116.682,0.15000000000000568,0
