,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
27,s1,S  1,1,5854,11.708,0.6460000000000008,0
38,s1,S  1,1,7944,15.888,0.7539999999999996,0
68,s1,S  1,1,14216,28.432,0.23999999999999844,0
90,s1,S  1,1,18397,36.794,0.43599999999999994,0
107,s1,S  1,1,21742,43.484,0.597999999999999,0
173,s1,S  1,1,33861,67.722,0.36199999999999477,0
185,s1,S  1,1,35950,71.9,0.4620000000000033,0
239,s1,S  1,1,45985,91.97,0.1280000000000001,0
251,s1,S  1,1,48075,96.15,0.2360000000000042,0
262,s1,S  1,1,50163,100.326,0.3259999999999934,0
278,s1,S  1,1,53506,107.012,0.4899999999999949,0
284,s1,S  1,1,54760,109.52,0.5519999999999925,0
