,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
46,s2,S 68,4,8868,17.736,0.0779999999999994,0
58,s2,S 68,4,11316,22.632,0.7900000000000027,0
71,s2,S 68,4,14171,28.342,0.6459999999999972,0
84,s2,S 68,4,16619,33.238,0.5319999999999965,0
90,s2,S 68,4,17843,35.686,0.46999999999999886,0
100,s2,S 68,4,19884,39.768,0.3680000000000021,0
117,s2,S 68,4,23149,46.298,0.2079999999999984,0
123,s2,S 68,4,24373,48.746,0.1559999999999988,0
131,s2,S 68,4,26003,52.006,0.07200000000000273,0
162,s2,S 68,4,32123,64.246,0.6059999999999945,0
166,s2,S 68,4,32940,65.88,0.563999999999993,0
172,s2,S 68,4,34164,68.328,0.5060000000000002,0
187,s2,S 68,4,37019,74.038,0.3639999999999901,0
208,s2,S 68,4,41097,82.194,0.16200000000000614,0
238,s2,S 68,4,46404,92.808,0.744000000000014,0
255,s2,S 68,4,49666,99.332,0.5779999999999887,0
266,s2,S 68,4,51707,103.414,0.4819999999999993,0
285,s2,S 68,4,55378,110.756,0.3020000000000067,0
301,s2,S 68,4,58232,116.464,0.15399999999999636,0
