,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,response,S132,4,3728,7.456,0.3280000000000003,1
23,response,S132,4,4919,9.838,0.2619999999999987,1
28,response,S132,4,5821,11.642,0.4339999999999993,1
40,response,S132,4,7855,15.71,0.42600000000000016,1
55,response,S132,4,10800,21.6,0.588000000000001,1
78,response,S132,4,15471,30.942,0.14999999999999858,1
107,response,S132,4,21306,42.612,0.3960000000000008,1
140,response,S132,4,28015,56.03,0.75,1
145,response,S132,4,28810,57.62,0.6699999999999946,1
198,response,S132,4,39281,78.562,0.4440000000000026,1
216,response,S132,4,42691,85.382,0.008000000000009777,1
220,response,S132,4,43407,86.814,0.5379999999999967,1
225,response,S132,4,44202,88.404,0.4919999999999902,1
231,response,S132,4,45184,90.368,0.007999999999995566,1
235,response,S132,4,45887,91.774,0.5420000000000016,1
245,response,S132,4,47694,95.388,0.132000000000005,1
262,response,S132,4,51012,102.024,0.2459999999999951,1
277,response,S132,4,53952,107.904,0.4159999999999968,1
292,response,S132,4,56804,113.608,0.402000000000001,1
306,response,S132,4,59351,118.702,0.6020000000000039,1
311,response,S132,4,60148,120.296,0.5620000000000118,1
