,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,response,S131,3,3126,6.252,0.20999999999999996,1
17,response,S131,3,4082,8.164,0.4939999999999998,1
24,response,S131,3,5279,10.558,0.44200000000000017,1
51,response,S131,3,10619,21.238,0.5019999999999989,1
110,response,S131,3,21584,43.168,0.4099999999999966,1
115,response,S131,3,22457,44.914,0.5260000000000034,1
120,response,S131,3,23293,46.586,0.5719999999999956,1
127,response,S131,3,24509,49.018,0.5559999999999974,1
132,response,S131,3,25351,50.702,0.6039999999999992,1
145,response,S131,3,27880,55.76,0.7579999999999956,1
162,response,S131,3,31175,62.35,0.012000000000000455,1
179,response,S131,3,34541,69.082,0.21199999999998909,1
201,response,S131,3,38248,76.496,0.2819999999999965,1
206,response,S131,3,39126,78.252,0.4140000000000015,1
215,response,S131,3,40808,81.616,0.5139999999999958,1
220,response,S131,3,41621,83.242,0.5060000000000002,1
235,response,S131,3,44561,89.122,0.6700000000000017,1
265,response,S131,3,50494,100.988,0.30400000000000205,1
281,response,S131,3,53403,106.806,0.4099999999999966,1
294,response,S131,3,55816,111.632,0.3359999999999985,1
313,response,S131,3,59633,119.266,0.6280000000000001,1
