,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 66,2,1537,3.074,0.8180000000000001,1
6,s2,S 66,2,2350,4.7,0.3380000000000001,0
14,s2,S 66,2,3983,7.966,0.26200000000000045,1
21,s2,S 66,2,5208,10.416,0.20400000000000063,0
30,s2,S 66,2,6843,13.686,0.13000000000000078,0
46,s2,S 66,2,10105,20.21,0.7959999999999994,1
51,s2,S 66,2,10920,21.84,0.7519999999999989,0
68,s2,S 66,2,14186,28.372,0.6020000000000003,1
73,s2,S 66,2,15002,30.004,0.5600000000000023,0
80,s2,S 66,2,16225,32.45,0.4980000000000011,1
95,s2,S 66,2,19080,38.16,0.36199999999999477,0
110,s2,S 66,2,21933,43.866,0.21399999999999864,0
114,s2,S 66,2,22753,45.506,0.18200000000000216,1
119,s2,S 66,2,23567,47.134,0.13799999999999812,0
123,s2,S 66,2,24385,48.77,0.09600000000000364,1
128,s2,S 66,2,25200,50.4,0.054000000000002046,1
140,s2,S 66,2,27648,55.296,0.769999999999996,1
149,s2,S 66,2,29278,58.556,0.6939999999999955,0
163,s2,S 66,2,32133,64.266,0.5520000000000067,1
176,s2,S 66,2,34584,69.168,0.4380000000000024,0
184,s2,S 66,2,36216,72.432,0.3500000000000085,1
189,s2,S 66,2,37032,74.064,0.3159999999999883,0
194,s2,S 66,2,37849,75.698,0.1699999999999875,0
212,s2,S 66,2,41517,83.034,0.09000000000000341,1
222,s2,S 66,2,43560,87.12,0.8179999999999978,1
227,s2,S 66,2,44372,88.744,0.7819999999999965,1
234,s2,S 66,2,45600,91.2,0.7360000000000042,0
244,s2,S 66,2,47637,95.274,0.6219999999999999,1
249,s2,S 66,2,48454,96.908,0.5840000000000032,1
273,s2,S 66,2,52941,105.882,0.09000000000000341,0
280,s2,S 66,2,54165,108.33,0.3059999999999974,0
289,s2,S 66,2,55799,111.598,0.2259999999999991,0
299,s2,S 66,2,57837,115.674,0.12600000000000477,0
308,s2,S 66,2,59468,118.936,0.04200000000000159,0
312,s2,S 66,2,60283,120.566,0.0040000000000048885,0
