,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s2,S 70,6,4757,9.514,0.2779999999999987,0
31,s2,S 70,6,6388,12.776,0.1999999999999993,0
64,s2,S 70,6,12507,25.014,0.727999999999998,2
99,s2,S 70,6,18627,37.254,0.42799999999999727,0
105,s2,S 70,6,19849,39.698,0.3639999999999972,0
158,s2,S 70,6,29642,59.284,0.7220000000000013,0
190,s2,S 70,6,35354,70.708,0.4440000000000026,0
211,s2,S 70,6,39024,78.048,0.2560000000000002,0
240,s2,S 70,6,44331,88.662,0.008000000000009777,0
259,s2,S 70,6,48000,96.0,0.6580000000000013,0
267,s2,S 70,6,49631,99.262,0.578000000000003,0
290,s2,S 70,6,53711,107.422,0.37599999999999056,0
309,s2,S 70,6,57385,114.77,0.20000000000000284,2
