,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  8,8,1396,2.792,0.8359999999999999,0
6,s1,S  8,8,2230,4.46,0.4139999999999997,1
13,s1,S  8,8,3485,6.97,0.47799999999999976,1
20,s1,S  8,8,4740,9.48,0.5440000000000005,1
25,s1,S  8,8,5575,11.15,0.5839999999999996,1
51,s1,S  8,8,10594,21.188,0.00999999999999801,1
56,s1,S  8,8,11431,22.862,0.04999999999999716,1
63,s1,S  8,8,12683,25.366,0.10999999999999943,1
68,s1,S  8,8,13518,27.036,0.1460000000000008,0
79,s1,S  8,8,15607,31.214,0.24399999999999977,0
110,s1,S  8,8,21879,43.758,0.5519999999999996,1
117,s1,S  8,8,23130,46.26,0.6039999999999992,1
124,s1,S  8,8,24386,48.772,0.6700000000000017,0
129,s1,S  8,8,25222,50.444,0.6460000000000008,1
136,s1,S  8,8,26475,52.95,0.7620000000000005,1
141,s1,S  8,8,27315,54.63,0.8120000000000047,1
159,s1,S  8,8,30657,61.314,0.15200000000000102,1
164,s1,S  8,8,31491,62.982,0.19400000000000261,1
169,s1,S  8,8,32328,64.656,0.2360000000000042,0
178,s1,S  8,8,34001,68.002,0.3100000000000023,1
183,s1,S  8,8,34836,69.672,0.347999999999999,1
194,s1,S  8,8,36926,73.852,0.45000000000000284,1
201,s1,S  8,8,38181,76.362,0.5139999999999958,1
235,s1,S  8,8,44869,89.738,0.013999999999995794,1
240,s1,S  8,8,45706,91.412,0.06400000000000716,1
247,s1,S  8,8,46957,93.914,0.11400000000000432,1
252,s1,S  8,8,47797,95.594,0.16599999999999682,0
263,s1,S  8,8,49882,99.764,0.25199999999999534,1
276,s1,S  8,8,52392,104.784,0.38000000000000966,0
287,s1,S  8,8,54482,108.964,0.4759999999999991,0
294,s1,S  8,8,55734,111.468,0.5300000000000011,0
303,s1,S  8,8,57410,114.82,0.6239999999999952,1
308,s1,S  8,8,58245,116.49,0.6599999999999966,0
317,s1,S  8,8,59915,119.83,0.7339999999999947,0
