,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s1,S  4,4,888,1.776,0.8280000000000001,0
5,s1,S  4,4,1724,3.448,0.6160000000000001,0
14,s1,S  4,4,3395,6.79,0.4740000000000002,1
21,s1,S  4,4,4651,9.302,0.5380000000000003,1
26,s1,S  4,4,5490,10.98,0.5899999999999999,1
31,s1,S  4,4,6322,12.644,0.6219999999999999,0
38,s1,S  4,4,7576,15.152,0.6799999999999997,1
54,s1,S  4,4,10506,21.012,0.013999999999999346,1
65,s1,S  4,4,12594,25.188,0.1039999999999992,0
68,s1,S  4,4,13429,26.858,0.15000000000000213,0
76,s1,S  4,4,15102,30.204,0.23000000000000043,1
105,s1,S  4,4,20954,41.908,0.5120000000000005,1
139,s1,S  4,4,27640,55.28,0.008000000000002672,1
144,s1,S  4,4,28475,56.95,0.0519999999999996,1
149,s1,S  4,4,29313,58.626,0.0899999999999963,0
179,s1,S  4,4,35583,71.166,0.39399999999999125,0
196,s1,S  4,4,38929,77.858,0.554000000000002,1
203,s1,S  4,4,40178,80.356,0.6059999999999945,0
213,s1,S  4,4,42273,84.546,0.7140000000000128,1
218,s1,S  4,4,43105,86.21,0.7459999999999951,1
223,s1,S  4,4,43943,87.886,0.7920000000000016,1
229,s1,S  4,4,44780,89.56,0.01999999999999602,1
234,s1,S  4,4,45616,91.232,0.06199999999999761,1
243,s1,S  4,4,47284,94.568,0.12999999999999545,1
260,s1,S  4,4,50632,101.264,0.29999999999999716,1
275,s1,S  4,4,53555,107.11,0.43599999999999284,1
290,s1,S  4,4,56483,112.966,0.5819999999999936,1
295,s1,S  4,4,57319,114.638,0.6240000000000094,0
304,s1,S  4,4,58992,117.984,0.7059999999999889,1
309,s1,S  4,4,59827,119.654,0.7439999999999998,1
