,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 67,3,1794,3.588,0.18999999999999995,0
19,s2,S 67,3,4244,8.488,0.29999999999999893,0
34,s2,S 67,3,7096,14.192,0.1479999999999997,0
40,s2,S 67,3,8322,16.644,0.09399999999999764,0
59,s2,S 67,3,11994,23.988,0.6879999999999988,0
76,s2,S 67,3,15260,30.52,0.588000000000001,0
148,s2,S 67,3,28313,56.626,0.7779999999999987,0
168,s2,S 67,3,32392,64.784,0.5860000000000127,0
228,s2,S 67,3,43000,86.0,0.058000000000006935,0
248,s2,S 67,3,47080,94.16,0.695999999999998,0
252,s2,S 67,3,47894,95.788,0.6499999999999915,0
287,s2,S 67,3,54423,108.846,0.33200000000000784,0
298,s2,S 67,3,56465,112.93,0.2360000000000042,0
308,s2,S 67,3,58501,117.002,0.1280000000000001,0
