,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  2,2,2612,2.612,0.8350000000000002,1
10,s1,S  2,2,5961,5.961,0.46200000000000063,1
15,s1,S  2,2,7630,7.63,0.5010000000000003,1
24,s1,S  2,2,10976,10.976,0.5870000000000015,1
31,s1,S  2,2,13480,13.48,0.6430000000000007,1
36,s1,S  2,2,15153,15.153,0.6810000000000009,1
52,s1,S  2,2,21007,21.007,0.011000000000002785,1
57,s1,S  2,2,22681,22.681,0.045000000000001705,1
62,s1,S  2,2,24355,24.355,0.08600000000000207,1
71,s1,S  2,2,27691,27.691,0.16300000000000026,1
76,s1,S  2,2,29372,29.372,0.21000000000000085,1
89,s1,S  2,2,34386,34.386,0.3270000000000053,1
110,s1,S  2,2,42748,42.748,0.5359999999999943,1
117,s1,S  2,2,45252,45.252,0.5900000000000034,1
126,s1,S  2,2,48598,48.598,0.6730000000000018,1
133,s1,S  2,2,51108,51.108,0.7349999999999994,1
142,s1,S  2,2,54447,54.447,0.8120000000000047,1
156,s1,S  2,2,59463,59.463,0.11500000000000199,1
163,s1,S  2,2,61973,61.973,0.1700000000000017,1
168,s1,S  2,2,63644,63.644,0.21600000000000108,1
173,s1,S  2,2,65312,65.312,0.2459999999999951,1
184,s1,S  2,2,69498,69.498,0.3580000000000041,1
199,s1,S  2,2,75349,75.349,0.49099999999999966,1
204,s1,S  2,2,77024,77.024,0.5379999999999967,1
213,s1,S  2,2,80367,80.367,0.6159999999999997,1
218,s1,S  2,2,82030,82.03,0.6430000000000007,1
233,s1,S  2,2,87890,87.89,0.7930000000000064,1
245,s1,S  2,2,92071,92.071,0.08599999999999852,1
250,s1,S  2,2,93738,93.738,0.12099999999999511,1
257,s1,S  2,2,96252,96.252,0.18099999999999739,1
278,s1,S  2,2,104602,104.602,0.37000000000000455,1
287,s1,S  2,2,107954,107.954,0.4649999999999892,1
292,s1,S  2,2,109620,109.62,0.4939999999999998,1
299,s1,S  2,2,112127,112.127,0.5589999999999975,1
304,s1,S  2,2,113805,113.805,0.5960000000000036,1
313,s1,S  2,2,117144,117.144,0.6730000000000018,1
320,s1,S  2,2,119656,119.656,0.7439999999999998,1
