,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 72,8,6317,6.317,0.35299999999999976,2
19,s2,S 72,8,8764,8.764,0.2939999999999987,2
30,s2,S 72,8,12850,12.85,0.19500000000000028,2
37,s2,S 72,8,15300,15.3,0.13700000000000045,2
73,s2,S 72,8,28347,28.347,0.6430000000000007,2
91,s2,S 72,8,34878,34.878,0.4889999999999972,2
102,s2,S 72,8,38961,38.961,0.3930000000000007,2
123,s2,S 72,8,47118,47.118,0.18700000000000472,2
134,s2,S 72,8,51200,51.2,0.09300000000000352,2
139,s2,S 72,8,52835,52.835,0.05300000000000438,2
155,s2,S 72,8,59357,59.357,0.7269999999999968,2
174,s2,S 72,8,66703,66.703,0.5480000000000018,2
191,s2,S 72,8,73224,73.224,0.375,2
196,s2,S 72,8,74859,74.859,0.3439999999999941,2
249,s2,S 72,8,95263,95.263,0.6780000000000115,2
260,s2,S 72,8,99344,99.344,0.5869999999999891,2
279,s2,S 72,8,106686,106.686,0.40500000000000114,2
284,s2,S 72,8,108318,108.318,0.35599999999999454,2
297,s2,S 72,8,113213,113.213,0.2389999999999901,2
306,s2,S 72,8,116479,116.479,0.1629999999999967,2
315,s2,S 72,8,119743,119.743,0.07899999999999352,0
