,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s1,S  4,4,6857,6.857,0.5170000000000003,2
33,s1,S  4,4,14373,14.373,0.6939999999999991,2
40,s1,S  4,4,16883,16.883,0.7489999999999988,2
92,s1,S  4,4,35279,35.279,0.382000000000005,0
105,s1,S  4,4,40298,40.298,0.5040000000000049,0
137,s1,S  4,4,51998,51.998,0.7809999999999988,0
204,s1,S  4,4,75408,75.408,0.5250000000000057,0
266,s1,S  4,4,97144,97.144,0.2360000000000042,0
275,s1,S  4,4,100483,100.483,0.30700000000000216,0
290,s1,S  4,4,106337,106.337,0.44899999999999807,0
311,s1,S  4,4,113863,113.863,0.6299999999999955,0
324,s1,S  4,4,118875,118.875,0.3400000000000034,0
