,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
26,s2,S 67,3,11082,11.082,0.22900000000000098,0
34,s2,S 67,3,14352,14.352,0.16000000000000014,0
73,s2,S 67,3,28223,28.223,0.6559999999999988,0
92,s2,S 67,3,34749,34.749,0.490000000000002,0
105,s2,S 67,3,39647,39.647,0.3689999999999998,0
128,s2,S 67,3,47804,47.804,0.1670000000000016,0
137,s2,S 67,3,51065,51.065,0.08800000000000097,0
146,s2,S 67,3,54329,54.329,0.008000000000002672,0
153,s2,S 67,3,57595,57.595,0.7609999999999957,0
165,s2,S 67,3,61672,61.672,0.6659999999999968,0
227,s2,S 67,3,83706,83.706,0.12000000000000455,0
235,s2,S 67,3,86966,86.966,0.03499999999999659,0
240,s2,S 67,3,89415,89.415,0.8100000000000023,0
268,s2,S 67,3,99210,99.21,0.583999999999989,0
292,s2,S 67,3,108182,108.182,0.35600000000000875,0
313,s2,S 67,3,116346,116.346,0.16400000000000148,0
