,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 70,6,4270,4.27,0.4209999999999994,0
21,s2,S 70,6,9980,9.98,0.2729999999999997,0
43,s2,S 70,6,18134,18.134,0.0730000000000004,0
58,s2,S 70,6,23851,23.851,0.7680000000000007,0
69,s2,S 70,6,27933,27.933,0.6739999999999995,0
82,s2,S 70,6,32830,32.83,0.5579999999999998,0
99,s2,S 70,6,39355,39.355,0.394999999999996,0
110,s2,S 70,6,43429,43.429,0.28699999999999903,0
130,s2,S 70,6,50780,50.78,0.11500000000000199,0
140,s2,S 70,6,54854,54.854,0.0030000000000001137,0
143,s2,S 70,6,56490,56.49,0.8019999999999996,0
168,s2,S 70,6,65465,65.465,0.5840000000000032,0
189,s2,S 70,6,72809,72.809,0.40399999999999636,0
207,s2,S 70,6,79330,79.33,0.23999999999999488,0
235,s2,S 70,6,89131,89.131,0.007999999999995566,0
264,s2,S 70,6,99736,99.736,0.5829999999999984,0
271,s2,S 70,6,102181,102.181,0.5150000000000006,0
286,s2,S 70,6,107892,107.892,0.375,0
313,s2,S 70,6,117683,117.683,0.13900000000001,0
