,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,3019,3.019,0.843,1
12,s1,S  6,6,7201,7.201,0.4889999999999999,1
17,s1,S  6,6,8873,8.873,0.5299999999999994,1
28,s1,S  6,6,13047,13.047,0.6230000000000011,1
35,s1,S  6,6,15561,15.561,0.6899999999999995,1
46,s1,S  6,6,19740,19.74,0.7829999999999977,1
54,s1,S  6,6,22249,22.249,0.028999999999999915,1
63,s1,S  6,6,25588,25.588,0.11100000000000065,1
74,s1,S  6,6,29767,29.767,0.21000000000000085,1
95,s1,S  6,6,38132,38.132,0.41499999999999915,1
104,s1,S  6,6,41471,41.471,0.4859999999999971,1
117,s1,S  6,6,46488,46.488,0.6049999999999969,1
124,s1,S  6,6,48999,48.999,0.6679999999999993,1
150,s1,S  6,6,59025,59.025,0.09100000000000108,1
155,s1,S  6,6,60697,60.697,0.125,1
160,s1,S  6,6,62370,62.37,0.1669999999999945,1
173,s1,S  6,6,67385,67.385,0.2880000000000109,1
178,s1,S  6,6,69058,69.058,0.32800000000000296,1
185,s1,S  6,6,71566,71.566,0.39400000000000546,1
192,s1,S  6,6,74073,74.073,0.4509999999999934,1
199,s1,S  6,6,76581,76.581,0.5100000000000051,1
210,s1,S  6,6,80760,80.76,0.605000000000004,1
221,s1,S  6,6,84939,84.939,0.7099999999999937,1
226,s1,S  6,6,86618,86.618,0.7530000000000001,1
231,s1,S  6,6,88283,88.283,0.7900000000000063,1
239,s1,S  6,6,90792,90.792,0.03499999999999659,1
246,s1,S  6,6,93308,93.308,0.09900000000000375,1
253,s1,S  6,6,95807,95.807,0.1530000000000058,1
258,s1,S  6,6,97487,97.487,0.19699999999998852,1
267,s1,S  6,6,100828,100.828,0.2740000000000009,1
278,s1,S  6,6,105012,105.012,0.3850000000000051,1
289,s1,S  6,6,109188,109.188,0.4830000000000041,1
300,s1,S  6,6,113367,113.367,0.5739999999999981,1
307,s1,S  6,6,115879,115.879,0.6420000000000101,1
318,s1,S  6,6,120053,120.053,0.7379999999999995,1
