,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
63,response,S131,3,24921,24.921,0.1720000000000006
102,response,S131,3,38501,38.501,0.04099999999999682
115,response,S131,3,43399,43.399,0.517000000000003
238,response,S131,3,86772,86.772,0.652000000000001
