,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 67,3,2078,2.078,0.819,1
4,s2,S 67,3,3709,3.709,0.7800000000000002,1
13,s2,S 67,3,6972,6.972,0.2810000000000006,1
18,s2,S 67,3,8610,8.61,0.25,1
25,s2,S 67,3,11059,11.059,0.1919999999999984,1
34,s2,S 67,3,14316,14.316,0.09700000000000131,1
41,s2,S 67,3,16766,16.766,0.04399999999999693,1
53,s2,S 67,3,21666,21.666,0.7669999999999995,1
60,s2,S 67,3,24113,24.113,0.6980000000000004,1
66,s2,S 67,3,25737,25.737,0.6549999999999976,1
75,s2,S 67,3,29007,29.007,0.5810000000000031,1
80,s2,S 67,3,30637,30.637,0.5350000000000001,1
87,s2,S 67,3,33089,33.089,0.48499999999999943,1
98,s2,S 67,3,37165,37.165,0.37700000000000244,0
103,s2,S 67,3,38793,38.793,0.2920000000000016,1
117,s2,S 67,3,43688,43.688,0.21600000000000108,1
122,s2,S 67,3,45328,45.328,0.18299999999999983,1
129,s2,S 67,3,47769,47.769,0.1109999999999971,1
136,s2,S 67,3,50216,50.216,0.05000000000000426,1
141,s2,S 67,3,51848,51.848,0.015999999999998238,1
151,s2,S 67,3,55930,55.93,0.7520000000000024,1
160,s2,S 67,3,59193,59.193,0.6659999999999968,1
165,s2,S 67,3,60826,60.826,0.6340000000000003,1
170,s2,S 67,3,62458,62.458,0.588000000000001,1
177,s2,S 67,3,64907,64.907,0.5349999999999966,1
182,s2,S 67,3,66539,66.539,0.48799999999999955,1
191,s2,S 67,3,69807,69.807,0.41800000000000637,1
200,s2,S 67,3,73069,73.069,0.3359999999999985,1
207,s2,S 67,3,75511,75.511,0.26500000000000057,1
214,s2,S 67,3,77966,77.966,0.21999999999999886,1
223,s2,S 67,3,81231,81.231,0.1319999999999908,1
228,s2,S 67,3,82854,82.854,0.08400000000000318,1
241,s2,S 67,3,87757,87.757,0.8060000000000116,1
252,s2,S 67,3,91839,91.839,0.7120000000000033,1
265,s2,S 67,3,96733,96.733,0.5940000000000083,1
272,s2,S 67,3,99178,99.178,0.5289999999999964,1
277,s2,S 67,3,100808,100.808,0.48500000000001364,1
286,s2,S 67,3,104071,104.071,0.40800000000000125,1
293,s2,S 67,3,106521,106.521,0.3430000000000035,1
300,s2,S 67,3,108968,108.968,0.2819999999999965,1
317,s2,S 67,3,115500,115.5,0.13299999999999557,1
322,s2,S 67,3,117130,117.13,0.08899999999999864,1
331,s2,S 67,3,120395,120.395,0.012000000000000455,1
