,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 72,8,3921,3.921,0.4129999999999998,0
23,s2,S 72,8,10452,10.452,0.2560000000000002,0
29,s2,S 72,8,12902,12.902,0.19299999999999962,0
37,s2,S 72,8,16165,16.165,0.11999999999999744,0
66,s2,S 72,8,26774,26.774,0.6960000000000015,0
85,s2,S 72,8,33302,33.302,0.536999999999999,0
151,s2,S 72,8,57774,57.774,0.7610000000000028,0
177,s2,S 72,8,66755,66.755,0.5300000000000011,0
199,s2,S 72,8,74907,74.907,0.3340000000000032,0
233,s2,S 72,8,87151,87.151,0.0379999999999967,0
261,s2,S 72,8,96941,96.941,0.6400000000000006,0
276,s2,S 72,8,102655,102.655,0.49800000000000466,0
296,s2,S 72,8,109998,109.998,0.3160000000000025,0
300,s2,S 72,8,111627,111.627,0.2740000000000009,0
