,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  5,5,4992,4.992,0.4720000000000004,0
11,s1,S  5,5,7499,7.499,0.5269999999999992,2
28,s1,S  5,5,13356,13.356,0.6720000000000006,0
39,s1,S  5,5,17532,17.532,0.7759999999999998,0
61,s1,S  5,5,25056,25.056,0.13700000000000045,0
69,s1,S  5,5,28403,28.403,0.22100000000000009,0
93,s1,S  5,5,37597,37.597,0.44200000000000017,0
111,s1,S  5,5,44287,44.287,0.6000000000000014,0
130,s1,S  5,5,50973,50.973,0.7549999999999955,0
139,s1,S  5,5,54316,54.316,0.019000000000005457,0
154,s1,S  5,5,60167,60.167,0.1559999999999988,0
177,s1,S  5,5,68533,68.533,0.367999999999995,0
181,s1,S  5,5,70197,70.197,0.4030000000000058,0
197,s1,S  5,5,76058,76.058,0.5490000000000066,0
217,s1,S  5,5,83581,83.581,0.7270000000000039,0
241,s1,S  5,5,91933,91.933,0.10600000000000875,0
249,s1,S  5,5,95286,95.286,0.18999999999999773,0
275,s1,S  5,5,105315,105.315,0.4309999999999974,0
286,s1,S  5,5,109497,109.497,0.5280000000000058,0
314,s1,S  5,5,119529,119.529,0.7719999999999914,0
