,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 65,1,2887,2.887,0.8119999999999998,1
10,s2,S 65,1,6156,6.156,0.3019999999999996,1
17,s2,S 65,1,8597,8.597,0.2370000000000001,1
22,s2,S 65,1,10235,10.235,0.20500000000000007,1
37,s2,S 65,1,15947,15.947,0.06899999999999906,1
65,s2,S 65,1,27366,27.366,0.6129999999999995,1
70,s2,S 65,1,28997,28.997,0.5799999999999983,1
77,s2,S 65,1,31450,31.45,0.5249999999999986,1
86,s2,S 65,1,34714,34.714,0.44299999999999784,1
95,s2,S 65,1,37978,37.978,0.3620000000000019,1
100,s2,S 65,1,39601,39.601,0.30799999999999983,1
107,s2,S 65,1,42058,42.058,0.26599999999999824,1
118,s2,S 65,1,46136,46.136,0.1630000000000038,1
127,s2,S 65,1,49398,49.398,0.0800000000000054,1
132,s2,S 65,1,51024,51.024,0.027000000000001023,1
148,s2,S 65,1,57558,57.558,0.7100000000000009,1
153,s2,S 65,1,59185,59.185,0.6660000000000039,1
158,s2,S 65,1,60816,60.816,0.6290000000000049,1
169,s2,S 65,1,64902,64.902,0.5310000000000059,1
200,s2,S 65,1,77142,77.142,0.23499999999999943,1
209,s2,S 65,1,80405,80.405,0.15000000000000568,1
214,s2,S 65,1,82041,82.041,0.12099999999999511,1
223,s2,S 65,1,85300,85.3,0.027999999999991587,1
227,s2,S 65,1,86935,86.935,0.8220000000000027,1
242,s2,S 65,1,92643,92.643,0.6869999999999976,1
251,s2,S 65,1,95904,95.904,0.6009999999999991,1
258,s2,S 65,1,98359,98.359,0.5489999999999924,1
265,s2,S 65,1,100799,100.799,0.480000000000004,1
272,s2,S 65,1,103255,103.255,0.4309999999999974,1
295,s2,S 65,1,112227,112.227,0.20900000000000318,1
302,s2,S 65,1,114677,114.677,0.1490000000000009,1
307,s2,S 65,1,116309,116.309,0.10599999999999454,1
314,s2,S 65,1,118749,118.749,0.04200000000000159,1
